user_id,car,comfort,performance,fuel_economy,interior_design,exterior_styling,reliability
603,500,3,3,1,5,1,1
1767,GLAGLA,4,1,1,5,4,4
1709,QX30Luxury,5,3,2,5,5,1
240,Q5Premium,3,1,1,1,4,4
199,Q3quattro,4,1,5,1,3,2
1880,Legacy2.5i,2,3,3,5,1,5
570,OdysseyElite,2,2,4,5,5,5
1996,CruzeSedan,5,5,3,3,4,2
37,EnvisionFWD,2,5,5,3,2,5
894,CorvetteStingray,1,1,3,2,2,1
1785,MDXFWD,4,3,5,1,4,1
1388,FiestaS,2,5,5,3,3,1
1710,Grand,2,2,5,3,3,2
932,ChallengerGT,2,1,2,5,2,2
1342,Versa,2,5,1,1,2,5
1304,FiestaTitanium,5,2,2,1,4,2
1182,500LLounge,4,1,3,1,3,3
1108,500Pop,5,3,5,1,2,3
1345,TiguanSEL,2,2,4,4,5,1
564,Transit,1,1,4,1,5,3
1287,E-ClassE,3,4,3,1,4,1
1582,G905.0L,3,4,4,5,2,3
1405,ElantraLimited,2,3,5,2,2,1
803,A6Premium,3,5,1,5,5,2
29,Yukon,1,1,3,1,3,4
1321,TraxFWD,4,5,3,2,3,2
906,EnclavePremium,5,4,4,3,2,5
1828,EscapeFWD,2,1,4,3,5,2
64,Yukon2WD,5,2,2,2,1,5
1494,XC90T5,2,1,5,3,1,1
327,Sierra,2,1,2,2,3,1
669,Rover,4,1,1,3,5,1
716,AMG,3,4,3,2,3,4
754,TerrainFWD,3,4,5,1,2,5
649,QX30Luxury,2,1,3,2,1,3
1559,FocusSE,1,4,2,4,2,3
630,XT5Luxury,1,1,2,3,4,3
366,PacificaLimited,3,2,2,3,2,3
1773,Versa,1,1,2,3,1,1
522,Q3quattro,5,4,2,5,5,2
1686,WRXLimited,2,4,2,3,4,5
307,OptimaEX,2,4,5,1,1,2
548,RDXAWD,1,5,5,1,5,4
335,3,2,5,1,5,4,4
310,FocusSE,1,5,1,3,3,1
974,RDXFWD,4,1,5,3,1,5
1576,EquinoxAWD,4,1,5,1,2,5
1097,X4xDrive28i,5,1,2,4,3,2
1279,CountrymanCooper,2,3,3,1,1,4
1552,F-150King,5,2,3,4,1,4
1016,CT6,2,4,4,2,2,1
1390,A3,1,5,4,2,1,2
1714,CX-3Touring,4,5,4,3,1,4
621,California,4,5,3,4,4,5
1974,A62.0T,2,2,5,2,3,5
94,OdysseyEX,3,2,2,2,1,2
1570,FocusSEL,3,1,3,5,3,5
939,EscapeSE,5,5,5,1,1,2
1490,SLSL,5,1,2,1,1,4
1151,FusionHybrid,2,3,1,4,3,1
1823,FocusRS,3,5,1,1,4,1
1702,SorentoSX,2,3,3,4,4,2
975,C-ClassC,1,5,2,1,1,5
1626,RidgelineRTL,4,1,5,1,4,3
1271,Hardtop,2,4,2,2,4,1
1672,F-PACE35t,3,3,3,1,2,2
1721,TahoePremier,4,3,4,1,5,5
906,RDXAWD,1,4,3,2,2,1
1429,Challenger392,3,1,4,4,3,1
627,Hardtop,4,1,5,5,5,4
1889,CorvetteCoupe,1,3,5,1,5,1
1300,GLSAMG,4,4,3,2,5,4
691,S4Premium,3,5,3,5,4,5
874,124,1,2,2,4,4,1
1375,JourneyCrossroad,2,5,5,1,5,2
1950,LCLC,1,3,2,5,5,4
699,FitLX,1,2,5,5,5,5
1882,XTSFWD,5,5,2,3,3,1
409,C-Max,3,2,2,1,4,3
841,C-Max,5,3,1,4,5,4
1983,200LX,5,2,2,4,3,3
258,500XLounge,3,5,2,5,2,2
1031,XF25t,5,5,4,3,2,3
1278,A6Premium,2,4,3,5,2,4
1628,Q5Premium,1,3,1,3,2,2
1028,SonataLimited,4,2,3,4,3,4
329,FiestaST,4,5,4,2,1,3
1010,VoltLT,3,2,2,3,2,4
147,Soul,4,5,4,5,4,5
874,FitLX,4,5,4,4,2,2
818,200LX,3,1,1,2,5,2
303,SLSL,4,4,2,3,3,4
1820,RidgelineRTL-E,1,4,4,1,4,3
1467,ExpeditionPlatinum,3,2,1,3,3,4
906,JourneyCrossroad,2,1,1,4,5,1
172,Suburban2WD,1,4,2,3,2,5
821,CamaroCoupe,1,2,1,5,2,5
1348,ChallengerT/A,4,5,2,4,1,2
697,C-HRXLE,3,4,5,4,4,5
1797,Yukon4WD,2,1,1,1,2,5
201,FocusSEL,3,3,1,2,1,1
189,Challenger392,3,5,5,3,2,4
784,SonataSport,3,4,4,3,3,2
389,XE25t,4,3,5,1,1,4
1991,CherokeeLatitude,5,4,3,2,2,4
1848,C-ClassC,2,3,4,5,1,4
1259,SportageLX,4,5,2,1,5,1
1813,CX-9Grand,5,1,1,2,4,1
860,F-PACE35t,3,4,1,3,5,3
1274,SorentoEX,5,2,5,5,2,1
488,ChargerSE,5,3,4,1,5,1
771,XT5AWD,3,1,4,3,5,3
1329,ExpeditionXLT,3,5,3,4,3,2
82,C-HRXLE,4,4,3,5,4,2
502,G903.3T,2,3,5,4,1,5
1342,C-ClassAMG,2,2,5,5,5,3
14,TerrainFWD,3,3,5,2,5,1
562,ElantraLimited,4,1,2,4,2,2
1249,F-150XL,5,2,5,5,1,3
62,OdysseyEX,1,2,2,2,1,1
1560,CX-9Grand,3,2,1,4,1,4
341,ChallengerR/T,4,1,2,1,2,1
1032,CorvetteGrand,2,2,3,5,5,1
906,X5xDrive35i,5,4,3,5,3,4
899,500,5,5,3,3,5,1
930,EscapeSE,3,2,3,2,4,5
1831,CorvetteCoupe,5,4,3,3,1,4
1135,CamryXLE,2,1,2,3,5,1
1988,300300S,2,4,4,4,5,5
896,Wrangler,3,2,3,5,5,4
1487,Wrangler,2,1,4,4,4,2
948,RidgelineRTL-E,4,2,1,4,3,1
1389,FiestaSE,4,5,4,2,3,5
1611,TLXSH-AWD,5,4,4,5,4,5
546,CLAAMG,5,5,1,3,1,2
1850,ChallengerGT,4,4,3,5,3,5
1426,ElantraSE,2,1,5,1,2,4
1948,Q3Premium,1,4,2,3,2,3
1985,TiguanSEL,3,2,3,2,4,5
104,C-HRXLE,5,5,5,2,4,5
335,124,3,3,1,1,3,2
1663,C-Max,4,5,3,4,3,2
297,CorvetteStingray,4,3,2,2,5,1
1442,GLEGLE,5,3,3,2,2,3
833,FitEX-L,1,2,2,3,5,1
75,OdysseyElite,5,5,2,3,5,4
358,S60T5,1,4,5,4,5,2
666,A3,4,5,3,1,4,2
1221,OdysseyEX-L,4,2,4,5,2,1
1797,OptimaLX,5,1,2,5,3,2
645,500cPop,1,4,2,4,2,3
155,FitEX,1,2,3,5,1,3
88,TaurusLimited,1,5,4,1,2,3
1937,124,2,2,2,3,5,2
467,FitSport,2,4,5,3,1,5
1436,CanyonExtended,4,1,5,4,4,5
1693,ElantraSE,2,4,2,1,5,3
1862,ChallengerSRT,2,3,5,3,2,5
1443,OdysseyElite,1,4,5,4,4,3
141,XT5AWD,2,1,3,2,1,1
1368,Soul,3,4,1,3,1,3
1670,CorvetteConvertible,4,2,3,2,4,1
481,DurangoCitadel,1,3,4,2,3,1
789,124,1,2,1,3,1,1
370,EdgeSE,1,3,5,2,5,4
1618,SonataSport,5,3,4,1,1,1
15,GLSAMG,4,5,5,4,1,5
1521,TahoePremier,3,1,1,4,3,2
1113,JourneySE,2,1,3,1,2,4
1907,JourneyCrossroad,2,3,3,5,4,5
716,Legacy2.5i,1,4,2,3,5,2
1656,SonataSport,3,5,1,4,3,3
1664,EdgeSport,4,2,2,1,5,4
1120,JourneyGT,5,5,3,3,1,5
1938,G803.8L,4,1,1,5,2,4
376,SonataLimited,2,5,3,3,1,5
1216,F-PACE25t,2,1,1,2,4,4
578,AvalonHybrid,1,5,1,2,3,4
528,AvalonHybrid,3,3,4,2,2,3
1966,CorvetteGrand,5,5,2,3,5,2
1817,ElantraLimited,3,1,1,3,3,4
1510,EdgeSEL,3,5,3,4,4,1
1609,FusionSport,5,1,2,3,5,3
1529,FusionSport,2,4,3,2,1,3
839,A62.0T,3,1,4,4,3,4
80,CorvetteGrand,5,3,4,3,3,3
174,CorvetteCoupe,5,1,4,2,2,1
867,5,3,3,3,5,3,2
152,ColoradoCrew,5,2,1,3,2,4
1819,Malibu1LT,4,2,1,2,3,5
1822,3,4,2,1,5,2,3
926,RidgelineSport,2,4,4,3,5,5
1774,XC90T6,1,1,1,3,2,1
469,SoulBase,5,2,4,3,5,1
38,GLEAMG,3,5,2,4,2,2
1986,XTSFWD,2,4,2,2,4,2
1710,Malibu1LS,4,4,2,1,3,3
395,EscapeSE,4,3,2,3,3,5
580,Legacy2.5i,5,4,2,5,2,4
1989,E-ClassE,1,2,5,2,2,3
1170,C-ClassC,3,1,1,2,5,3
143,Versa,5,4,1,2,4,4
1787,CorvetteStingray,4,2,2,2,2,1
830,Rover,4,4,3,2,5,4
1866,EscapeS,5,5,1,3,1,3
1752,Soul#NAME?,4,5,1,3,2,4
746,SonataSEL,1,2,2,3,5,3
1304,AvalonHybrid,4,3,1,4,2,1
149,3,3,1,2,3,3,1
1015,MustangGT,4,5,2,1,4,4
668,500cPop,2,1,3,1,1,4
1750,MustangV6,4,1,1,1,2,4
1609,FocusRS,5,4,1,2,1,4
1404,FusionS,2,2,1,3,5,4
1535,EdgeTitanium,4,1,5,1,3,1
738,FusionSE,3,4,4,4,4,2
1337,XC90T5,5,2,2,3,5,5
