user_id,car,comfort,performance,fuel_economy,interior_design,exterior_styling,reliability
1454,X1xDrive28i,1,3,2,5,1,1
157,TaurusSE,2,5,4,3,2,5
207,MalibuLT,3,5,4,4,2,3
716,OptimaS,4,3,2,2,5,2
186,EscapeSE,4,3,5,4,3,2
1323,X5xDrive35i,1,5,2,5,2,2
1904,C-ClassC,2,5,4,5,2,4
1351,A4Premium,2,1,2,3,1,4
715,TaurusSHO,4,4,2,3,4,4
1025,Suburban4WD,2,5,3,1,5,5
335,OdysseyEX-L,3,1,1,4,2,2
234,CompassLatitude,4,1,2,4,5,2
988,CompassTrailhawk,5,3,2,1,2,5
823,F-150Limited,3,1,3,2,2,3
196,DurangoGT,3,2,1,2,5,2
1219,A62.0T,4,4,1,4,1,1
434,GLCGLC,2,5,5,4,1,4
931,F-150King,1,1,1,4,1,4
246,TerrainAWD,2,1,1,4,2,1
789,PacificaLX,5,5,5,1,4,2
474,EdgeSEL,2,2,4,5,3,1
1109,WRXPremium,3,4,4,3,5,3
1327,SoulBase,1,1,4,4,1,2
1709,CompassSport,5,5,3,2,1,2
1357,CLACLA,3,2,5,2,4,4
1053,FusionSE,3,5,2,4,3,2
1685,Grand,1,2,3,1,3,3
196,ChargerR/T,5,1,3,4,1,2
1294,Romeo,1,2,4,3,2,4
282,CompassSport,3,2,3,5,4,2
1162,A62.0T,3,1,1,3,2,4
22,JourneyGT,3,1,5,3,3,1
154,VeranoSport,2,5,3,3,1,5
1612,A4Season,1,3,5,2,4,2
1533,Soul,3,3,4,2,3,5
379,FitLX,5,1,2,5,4,4
1224,AvalonXLE,3,1,1,3,5,2
1733,FocusRS,5,1,1,3,4,3
28,MDXFWD,5,1,5,3,5,1
318,Escape4WD,4,5,1,4,2,1
314,EscapeS,3,5,1,5,2,2
1645,Suburban4WD,1,2,2,1,2,5
775,PacificaLimited,4,3,2,2,3,1
1195,Escape4WD,5,2,2,1,3,4
1335,HR-VEX-L,5,1,2,5,5,1
1075,TerrainAWD,5,4,4,4,5,1
798,MDXFWD,3,4,1,3,1,3
1647,CountrymanCooper,5,3,4,3,4,3
973,ImpalaLT,5,3,2,3,5,1
773,ElantraSport,2,5,1,1,1,1
1332,DurangoGT,1,2,4,1,4,3
1259,SonataSE,2,1,2,3,4,2
1690,CLACLA,5,4,4,2,2,5
1114,SorentoSX,4,3,3,2,5,4
827,ExplorerFWD,4,4,4,4,5,2
40,Q73.0,3,4,1,1,1,5
967,ElantraValue,2,5,3,4,3,4
1839,XT5FWD,4,5,4,5,2,3
755,Atlas3.6L,1,4,4,2,2,1
5,X4xDrive28i,2,5,2,2,2,2
1434,A62.0T,5,3,2,1,2,1
1940,ExplorerFWD,1,2,4,1,4,3
1938,FusionHybrid,1,1,5,3,5,4
1753,SportageSX,3,3,2,3,2,3
1155,DurangoCitadel,5,3,5,4,1,5
483,TaurusSEL,1,1,2,5,5,4
1042,EdgeSEL,5,4,4,4,3,5
1676,TLXFWD,4,4,3,2,1,5
425,Santa,4,5,3,4,4,1
1449,CorvetteCoupe,3,3,3,2,2,2
1436,FocusS,4,5,1,5,1,3
694,500LTrekking,3,5,4,1,5,4
657,OptimaLX,5,4,2,3,3,2
305,Crosstrek2.0i,3,4,1,1,3,5
1675,300300C,3,2,2,5,3,3
1631,TaurusSEL,5,1,3,4,2,2
149,JourneySXT,4,4,2,3,1,2
1519,A6Premium,5,2,2,4,3,3
117,CLACLA,2,1,4,2,1,1
445,CT6,1,2,4,1,3,3
860,500LPop,1,3,1,2,2,5
533,300300S,5,3,2,5,2,5
1582,OptimaS,5,5,1,5,5,1
721,MalibuLT,2,4,2,2,4,2
1434,i394,1,4,5,2,5,4
1350,ChallengerSXT,3,5,2,3,2,4
1313,JourneySXT,2,4,4,1,3,1
719,ChargerDaytona,2,4,2,4,2,1
1606,Q73.0T,3,2,5,3,2,3
1070,Accord,5,5,1,3,1,3
1284,Malibu1LS,5,2,2,5,5,3
1754,Challenger392,4,5,2,4,2,3
742,F-150XL,3,4,2,2,5,4
958,DurangoCitadel,5,5,3,2,4,4
388,TaurusSEL,5,1,1,5,1,5
253,TahoeLT,3,3,4,4,4,3
1741,OdysseyTouring,2,4,2,3,4,5
1651,TraxFWD,5,2,4,3,1,1
1931,X4xDrive28i,5,5,1,4,5,1
1090,F-150XL,2,3,5,1,1,3
171,SorentoLX,4,4,5,5,5,3
737,Rover,1,1,4,1,5,1
1798,TahoeLT,5,3,3,4,3,4
1611,FusionSE,3,2,4,3,4,4
1709,Challenger392,2,4,5,4,2,4
1937,X5xDrive35i,3,1,4,3,4,4
1896,CLACLA,1,1,1,5,1,5
493,EncoreFWD,1,5,5,5,4,1
53,MustangGT,3,3,2,4,4,3
417,S3Premium,4,4,2,5,5,3
1335,F-150XL,5,1,1,3,1,2
1363,ChargerSRT,4,1,5,2,5,3
1422,Romeo,2,3,1,2,3,2
1142,TLXFWD,5,4,1,3,2,1
1040,Q3Premium,4,2,1,3,2,5
1663,A4Premium,4,1,2,5,4,3
589,i394,5,2,2,3,1,5
399,200LX,4,3,5,4,5,1
1056,A4Premium,5,5,1,1,4,4
1029,X3xDrive35i,5,5,4,3,5,1
470,CT6,4,2,5,4,1,5
1913,E-ClassE,2,4,1,1,1,2
152,California,3,1,1,4,1,3
1205,EscapeS,2,1,2,2,5,3
459,ExpeditionKing,3,1,4,2,5,5
1814,QX30FWD,2,5,1,5,2,4
1635,Fusion,1,3,3,3,4,4
740,SonataLimited,2,5,4,5,1,4
867,Transit,1,5,5,5,2,2
1403,GLCGLC,3,2,2,4,5,5
1570,TerrainFWD,5,3,5,3,1,5
539,TraxFWD,4,1,2,3,5,5
1419,EdgeSE,4,4,3,1,2,1
1844,Altima2.5,3,3,1,1,1,2
1631,A6Premium,4,2,4,3,5,2
1468,QX30Premium,1,2,3,1,2,4
1507,C-Max,2,1,5,3,4,3
1136,XT5FWD,3,2,5,5,2,4
1105,EquinoxFWD,5,1,1,1,2,4
1247,Savana,4,2,4,1,1,4
177,C-ClassC,5,2,2,1,1,2
1891,CorvetteStingray,1,2,3,4,2,3
618,JourneyGT,1,5,3,3,5,5
1735,QX30Luxury,5,3,5,3,1,4
950,FocusSE,1,4,1,5,5,3
680,EnvisionFWD,2,3,1,4,1,4
1547,OdysseyLX,4,1,5,5,4,3
1597,OdysseyEX-L,2,3,1,3,5,2
1542,FiestaTitanium,4,3,5,1,1,1
311,ChallengerR/T,2,1,1,2,5,3
1827,RidgelineRTL,5,2,1,3,5,2
649,QX30Sport,3,1,5,5,2,2
604,Savana,4,1,2,1,4,1
1802,FitEX-L,3,2,4,1,1,4
953,F-150Raptor,4,5,5,3,4,1
430,CanyonExtended,5,2,3,3,3,5
1481,OdysseyLX,4,3,5,2,1,5
1917,CanyonCrew,3,1,4,2,5,3
244,ChargerDaytona,3,3,1,3,2,3
853,ElantraSE,4,5,1,3,2,1
779,FlexSE,3,1,4,4,4,4
132,OdysseyElite,2,4,4,2,5,2
278,FocusS,5,3,5,5,3,1
729,FusionTitanium,5,5,2,3,4,3
596,AMG,3,5,2,1,3,1
642,AvalonHybrid,5,2,2,5,1,2
560,CT6,3,1,3,4,2,1
1288,HR-VEX-L,3,3,5,1,4,3
752,488,2,1,3,2,2,4
1690,F-PACE35t,1,4,3,1,2,2
1142,A5,1,3,1,4,5,3
1248,124,4,4,3,5,3,2
1333,SorentoEX,4,4,1,4,2,1
588,PacificaLimited,3,1,3,2,4,4
456,Suburban2WD,3,2,2,5,5,4
1089,F-150Platinum,5,5,5,5,3,5
957,EquinoxFWD,2,1,3,5,3,1
541,Q3Premium,4,3,2,2,1,1
1463,OdysseyTouring,4,2,2,2,1,2
1406,ChargerR/T,4,1,2,5,3,1
852,XC90T5,3,1,4,5,2,1
549,FitEX,2,5,3,1,1,4
1604,Malibu1LT,5,5,4,4,1,4
1175,200LX,3,4,5,1,1,1
771,AvalonHybrid,4,3,4,3,1,1
1045,Elantra,5,3,4,4,4,2
1148,X5xDrive35i,4,4,1,5,2,3
665,ElantraValue,4,2,5,5,4,4
1912,GLCGLC,2,4,3,2,1,1
1810,TaurusSHO,5,5,4,5,1,1
281,DurangoSXT,1,4,5,2,5,2
1221,G903.3T,5,3,3,5,1,1
1607,PacificaTouring,5,1,2,3,4,4
868,Savana,4,4,4,3,4,1
1904,Q50Red,3,1,1,4,5,3
1700,Soul,4,4,1,5,5,1
775,RDXFWD,3,3,4,5,1,5
1880,EnclavePremium,5,4,1,2,3,2
1057,Expedition,2,1,5,2,5,2
794,FocusS,3,5,3,4,3,3
741,A3,3,2,1,5,4,5
1838,Yukon,4,2,4,5,3,1
1181,Yukon2WD,1,2,5,2,3,4
71,FitEX-L,5,2,1,4,3,1
1703,Legacy2.5i,5,1,5,5,4,2
1512,CruzeSedan,2,3,4,5,4,5
1564,CorvetteGrand,2,4,5,2,4,1
1472,F-150King,4,5,4,1,1,3
885,500XLounge,1,2,3,3,5,5
1683,TiguanSEL,4,2,2,4,5,3
1258,G905.0L,4,2,3,1,2,1
1390,FitEX,1,3,3,3,1,5
1448,TraverseFWD,4,1,4,4,4,5
1871,SportageEX,1,2,3,2,5,2
992,S4Premium,2,3,2,2,1,4
1020,FusionPlatinum,3,5,3,2,4,1
1866,CX-9Grand,3,1,4,3,3,5
1504,OdysseyEX,3,2,2,5,4,2
255,S3Premium,1,3,5,2,2,4
995,GLEGLE,3,2,5,2,1,4
1815,GLSGLS,3,1,3,1,3,2
1468,VoltPremier,4,1,3,1,2,5
923,AMG,3,4,2,3,5,4
1317,EncorePreferred,4,2,2,2,3,2
971,EscapeFWD,3,5,3,5,3,1
1309,LCLC,3,4,1,1,4,1
1531,ElantraValue,5,1,1,4,3,1
1033,F-150Lariat,5,3,1,4,1,3
1908,G905.0L,1,4,2,2,3,4
477,A62.0T,3,3,2,1,1,4
1490,Versa,4,1,3,5,3,2
344,ChargerSXT,2,3,4,2,5,5
1326,MDXFWD,4,3,5,2,4,1
1285,Q73.0T,4,1,1,2,4,3
1100,ColoradoCrew,5,1,2,2,4,1
869,FlexSE,1,3,4,2,2,3
1682,ChargerSXT,3,2,2,2,4,3
1833,ChallengerSRT,5,4,1,3,1,5
1614,ATS,5,5,4,2,4,5
1657,ChallengerSRT,4,1,5,1,1,4
1480,Q52.0,4,4,1,3,1,1
1666,CherokeeLatitude,1,1,3,5,5,1
1209,RidgelineSport,3,1,4,2,4,3
340,S60T5,4,3,3,2,2,5
1410,SorentoEX,1,4,2,1,5,5
1183,E-ClassE,5,1,4,5,1,2
1722,Malibu1LT,4,3,2,1,4,2
750,Soul#NAME?,3,5,1,5,2,1
324,EscapeS,2,1,2,1,4,4
295,G805.0L,1,2,3,1,5,2
287,Malibu1LT,4,4,2,1,1,2
135,Santa,1,3,4,2,4,5
731,GLEGLE,5,5,5,2,1,1
1004,EdgeSEL,5,5,2,2,2,5
1430,Versa,2,4,2,3,2,2
973,F-150King,2,2,5,2,2,3
1164,Forester2.5i,2,2,2,2,4,2
1895,Crosstrek2.0i,3,3,1,3,4,4
1357,ExpeditionXLT,2,3,4,4,3,3
945,ImpalaLS,4,2,1,3,5,1
1102,FocusSEL,2,2,2,4,5,4
142,ExplorerFWD,3,5,3,2,2,1
42,XC90T5,2,1,1,3,5,1
1932,HR-VLX,5,1,5,4,4,4
1112,3,2,4,3,5,3,3
665,WRXLimited,3,2,4,5,2,5
158,C-Max,1,3,4,2,3,4
1607,SportageEX,1,5,4,5,1,3
1602,Accord,3,2,5,3,5,1
302,EdgeSE,2,2,1,4,5,4
1178,CLACLA,2,2,2,5,2,1
26,F-150Platinum,2,5,4,1,2,2
105,CX-9Grand,5,1,2,3,5,2
1852,Hardtop,2,1,4,4,2,2
1754,TraverseAWD,3,4,3,4,3,5
891,ATS,5,3,2,5,2,1
818,Forester2.0XT,5,4,1,4,3,2
1439,Q73.0T,4,5,4,1,2,2
1215,ElantraSEL,1,4,3,1,3,4
423,Q73.0T,3,1,2,1,3,4
555,ChargerSE,1,4,3,5,1,2
910,C-HRXLE,5,5,4,2,4,4
1500,LCLC,5,5,3,4,3,5
1164,CamaroConvertible,5,4,4,3,4,5
888,XE25t,5,2,5,1,4,1
951,HR-VEX,4,4,1,4,4,4
1401,Q73.0T,4,5,3,5,1,3
73,TLXFWD,5,1,1,5,1,5
1738,FiestaST,2,5,2,3,5,2
880,500Pop,4,2,3,1,5,3
1745,A4Season,4,3,1,4,2,3
240,TahoePremier,4,3,5,3,5,4
468,Accord,4,5,1,1,5,4
1131,Escape4WD,2,3,2,4,2,3
664,FocusSEL,4,2,5,5,5,2
1871,Civic,1,2,5,5,2,1
212,SorentoEX,4,5,5,1,3,4
1442,Elantra,3,5,3,2,2,2
331,EnclavePremium,3,3,3,4,3,2
1840,EquinoxAWD,5,4,4,3,5,2
908,SoulBase,4,2,4,1,3,1
160,WRXPremium,3,3,2,5,1,5
1659,CorvetteStingray,2,3,4,5,3,1
250,F-150XL,3,4,2,4,3,4
1669,QX30FWD,4,3,2,2,4,3
1070,500,1,1,4,5,5,1
1118,Suburban2WD,1,4,2,2,4,5
1346,HR-VEX-L,1,4,3,3,5,4
70,PacificaTouring-L,3,1,5,5,4,4
1756,Q50Red,1,3,1,5,5,1
307,HR-VEX-L,1,4,5,3,5,1
810,Suburban4WD,1,5,3,5,2,2
569,CherokeeLatitude,1,1,4,2,1,3
637,FiestaSE,2,2,4,4,2,1
459,ExpeditionXLT,5,1,4,2,1,5
1855,RidgelineRTL-E,3,1,2,4,4,3
600,TraverseFWD,1,4,3,2,1,5
494,G903.3T,1,1,3,5,4,2
1883,FiestaST,1,4,2,1,4,2
707,OdysseyLX,3,4,4,4,3,4
1091,MalibuLT,2,3,3,1,3,5
35,300300C,1,1,1,5,3,4
1336,EscapeFWD,5,4,2,2,2,2
318,QX30FWD,2,1,3,4,4,2
1480,EnclavePremium,4,2,5,1,3,5
117,X3xDrive35i,5,4,2,4,3,3
1299,Malibu1LS,5,2,3,3,1,4
733,OdysseyElite,3,3,5,2,2,3
322,RidgelineSport,3,1,2,1,2,4
1648,Q50Red,5,2,2,4,3,3
1181,Acadia,5,3,4,4,3,2
866,EquinoxFWD,2,5,5,5,5,4
400,E-Series,2,4,2,5,3,3
1675,CompassSport,5,2,5,3,1,1
1862,ExpeditionLimited,3,3,4,3,3,2
386,CanyonExtended,2,2,1,2,5,4
1940,F-150Limited,3,3,1,1,2,3
1084,F-PACE25t,3,2,3,2,4,2
355,F-150King,4,4,4,3,1,4
136,ExplorerFWD,3,1,4,3,1,5
1092,EdgeSE,5,3,3,5,2,4
1044,Super,3,2,1,5,4,5
1640,CorvetteConvertible,5,1,1,1,4,1
501,Q73.0T,1,1,5,2,3,4
73,FitEX,1,2,1,5,3,5
1577,Atlas3.6L,5,3,5,1,4,5
831,ImpalaPremier,4,1,2,4,2,5
827,S4Prestige,3,3,1,2,4,2
1959,Santa,1,5,4,4,5,4
1366,5,5,1,2,1,1,5
874,JourneyGT,1,5,2,4,3,1
123,Yukon,5,1,4,2,4,2
478,SorentoSX,1,3,5,4,4,2
1660,i394,5,4,1,5,4,2
1913,AcadiaAWD,5,5,3,1,2,5
218,FusionSport,4,5,1,5,1,5
25,200Limited,1,1,1,1,4,3
795,Expedition,3,3,4,2,1,5
329,RidgelineSport,5,3,5,2,4,2
1733,GLSAMG,1,3,2,1,5,1
457,Yukon2WD,3,2,3,4,4,4
1266,PacificaTouring,1,2,4,2,3,3
803,FocusTitanium,1,4,1,5,5,2
371,LCLC,5,4,2,4,5,5
1221,ChargerSRT,1,5,5,3,2,5
948,ChallengerGT,2,3,4,4,5,5
401,CTS-V,1,1,1,3,1,3
1311,SportageEX,2,5,4,2,1,2
1845,FiestaSE,2,4,3,2,2,2
1321,WRXManual,4,4,2,3,5,5
1796,Q73.0T,5,4,4,2,1,3
415,Acadia,5,1,1,2,2,2
1553,OdysseyEX-L,5,4,4,1,2,3
10,OptimaLX,4,5,3,4,4,2
1578,LCLC,5,2,4,3,5,1
1272,VeranoSport,3,1,1,2,1,1
811,TraverseFWD,5,5,2,4,3,3
1553,EquinoxFWD,5,5,4,4,2,4
1072,TT,2,5,2,1,3,4
1836,GLEAMG,5,3,3,3,5,5
1369,Transit,2,4,3,4,3,1
1421,FusionTitanium,1,2,5,5,4,5
1315,Mazda3,4,4,5,3,3,1
1615,RidgelineSport,1,3,3,5,2,2
734,EquinoxAWD,5,4,5,2,5,5
1367,DurangoR/T,5,4,3,1,3,2
117,ILXAutomatic,4,4,4,2,1,5
1516,S4Prestige,5,2,4,2,5,2
1932,PacificaTouring-L,3,4,3,3,5,4
784,G903.3T,3,5,2,3,3,4
1389,S4Prestige,5,3,2,4,2,2
1769,DurangoR/T,4,5,3,1,4,2
1975,SorentoSX,5,3,3,2,3,2
43,DurangoSXT,1,5,1,1,5,1
748,CanyonCrew,4,4,4,1,2,1
27,DurangoCitadel,5,1,4,4,4,5
890,TaurusSHO,5,4,1,2,3,5
1622,Hardtop,3,2,1,5,4,4
1923,G903.3T,4,5,2,4,1,2
577,XTSFWD,4,4,2,3,3,2
486,FusionPlatinum,2,1,1,3,5,5
1302,300300S,2,3,5,3,1,3
580,FocusS,1,3,4,2,3,5
1280,CT6,3,4,5,5,2,5
1018,X4xDrive28i,4,4,3,2,2,3
148,Q52.0,5,1,5,4,1,2
1187,VeranoSport,5,5,5,3,1,5
1088,ExpeditionKing,5,2,2,1,5,1
1422,500cPop,5,1,1,3,5,1
391,ExpeditionXLT,4,5,5,5,1,5
395,SportageEX,1,3,4,4,2,3
1339,SportageSX,4,5,1,2,5,1
1787,GLAGLA,1,2,1,2,4,2
697,Acadia,2,4,5,5,5,1
1469,Acadia,1,5,5,4,5,2
670,WRXPremium,2,4,4,5,4,1
1576,Romeo,4,1,1,1,3,3
773,E-ClassE,3,3,5,5,3,1
627,488,3,3,4,2,2,2
357,500LPop,2,3,4,3,4,4
1501,EncorePreferred,2,2,2,5,4,2
394,Transit,2,2,3,1,3,3
28,OptimaLX,4,2,3,1,2,1
1151,TahoePremier,5,1,4,1,2,5
549,Soul,5,2,2,2,5,5
35,JourneyCrossroad,1,4,3,3,2,4
1603,Versa,1,3,2,5,3,4
635,VeranoSport,2,1,4,1,5,4
1091,FusionSE,1,5,4,3,1,4
516,CX-3Touring,3,2,2,2,2,1
7,CanyonCrew,2,3,3,3,4,2
1758,AcadiaAWD,1,1,4,3,2,2
532,AcadiaFWD,4,2,2,2,3,3
88,CanyonExtended,1,2,4,4,4,3
735,XTSFWD,2,1,4,5,5,2
115,LCLC,5,4,1,2,4,2
1429,SLSL,2,1,2,2,3,2
137,DurangoSXT,4,3,2,2,4,4
1625,DurangoGT,1,3,5,2,5,4
299,ChallengerR/T,4,4,4,5,2,4
1953,ImpalaLS,2,4,4,3,5,5
1011,XT5AWD,4,1,1,4,2,2
238,FiestaST,1,2,3,4,1,5
462,EnclavePremium,1,2,1,1,5,2
614,500XTrekking,2,5,3,1,1,1
1556,X1xDrive28i,1,5,5,5,5,5
1990,TraxFWD,4,4,2,2,5,3
1621,200Limited,2,4,2,1,2,4
495,XF25t,4,5,5,4,1,4
1912,MalibuPremier,3,3,2,5,3,4
170,FitSport,3,2,3,5,4,2
54,E-Series,5,1,4,4,2,2
660,DurangoSXT,2,4,3,1,3,4
1303,MustangShelby,3,4,5,3,3,3
1523,EdgeSE,3,5,4,2,4,4
353,EdgeTitanium,1,1,1,3,2,1
915,F-150XLT,4,4,2,3,3,4
1278,FitEX-L,5,4,2,2,1,1
592,DurangoSXT,3,1,3,5,5,2
1911,S4Prestige,2,2,2,2,4,4
1109,CountrymanCooper,5,1,4,3,2,3
783,WRXManual,4,3,2,2,4,3
122,Legacy2.5i,1,1,5,4,1,5
810,FusionSE,4,3,4,1,3,1
1941,Hardtop,2,4,2,5,3,3
303,FusionSport,4,3,3,1,4,3
1321,TahoeLS,1,4,4,2,5,2
415,MDXFWD,1,3,2,3,2,1
1116,SorentoEX,5,2,5,4,2,1
786,XE25t,1,5,1,2,3,5
1930,X4M40i,2,2,1,5,2,2
932,Yukon4WD,4,4,3,2,3,3
179,Expedition,4,1,4,2,4,5
108,FocusST,3,2,5,4,5,5
700,SonataSE,3,4,1,3,5,1
375,488,5,1,5,2,5,1
1835,500XTrekking,4,2,3,4,5,2
268,EscapeSE,5,5,1,2,2,2
216,Q50Red,3,2,1,2,2,3
235,FitLX,4,4,3,5,5,4
631,EnclaveLeather,2,2,2,4,3,2
1475,EdgeTitanium,5,5,2,3,3,2
291,SportageEX,5,4,1,2,1,5
1704,CTS,2,1,3,4,4,2
403,MustangEcoBoost,5,1,2,1,2,2
1513,MustangEcoBoost,4,5,3,1,1,1
124,SLSL,3,4,3,1,2,1
757,CountrymanCooper,3,5,2,4,2,1
873,XF25t,2,3,1,4,1,2
770,CompassLatitude,4,3,4,3,4,3
1779,FitEX-L,3,1,4,5,1,4
179,VoltPremier,4,4,1,2,4,3
798,CamrySE,3,1,4,3,1,3
1202,S5,1,3,3,5,4,5
1225,C-HRXLE,3,4,2,4,3,1
920,Q73.0,4,5,3,1,5,1
361,CompassTrailhawk,3,5,5,5,5,4
797,EdgeSE,3,4,4,3,5,2
1655,ElantraSE,3,4,4,5,2,1
1602,FiestaSE,5,4,3,4,5,3
1603,SorentoEX,2,3,4,2,2,3
1432,FocusSEL,2,4,4,5,2,4
156,200LX,3,2,5,4,4,1
1821,Escape4WD,3,1,5,2,1,5
346,Grand,1,5,1,4,4,1
1029,300Limited,2,3,3,4,4,1
1096,RidgelineSport,1,5,1,2,3,1
1376,Expedition,3,1,4,1,2,3
1993,Sierra,2,2,5,3,5,1
1361,TaurusSHO,1,2,5,2,4,4
1324,AcadiaFWD,1,3,5,1,4,4
425,CherokeeLatitude,1,5,2,1,2,4
965,500cPop,3,4,2,3,2,3
141,Yukon,1,5,1,3,2,2
1188,RidgelineRTL,3,4,5,2,3,4
1770,CX-9Grand,1,1,4,1,2,1
675,ChallengerT/A,1,3,5,1,1,1
119,Forester2.5i,4,1,1,1,1,1
632,FiestaTitanium,4,5,4,2,2,3
1200,Savana,1,3,4,4,2,3
1245,CorvetteConvertible,4,4,4,5,3,1
345,EdgeSEL,3,1,3,3,4,3
1204,F-150King,4,5,4,5,1,5
667,Santa,2,5,4,4,2,2
1869,GLSAMG,3,4,1,1,1,4
1426,300300C,1,2,2,3,5,4
1247,Yukon,5,3,3,3,1,5
1286,RDXFWD,1,5,4,5,2,3
1159,DurangoGT,1,1,4,1,1,1
628,CanyonCrew,4,2,2,1,5,5
1367,CorvetteConvertible,2,5,3,1,1,1
1253,TiguanS,1,2,5,1,4,3
398,SportageSX,4,5,4,1,2,1
644,CTS,5,4,2,4,5,5
632,XF25t,1,5,4,4,1,3
1492,FiestaST,4,4,1,4,2,3
1374,C-Max,2,3,4,2,1,3
930,ChargerR/T,2,3,5,2,5,2
1704,California,3,5,5,3,1,5
1804,SportageSX,3,2,1,5,2,1
1728,A6Premium,3,2,5,3,3,1
69,500,5,2,3,1,5,5
1278,EdgeSE,1,3,4,1,2,5
1345,A4Premium,3,1,5,5,1,3
1459,TraxFWD,3,5,1,2,4,1
1278,PacificaTouring,4,5,1,4,5,2
1244,EdgeTitanium,5,3,1,4,2,1
632,EquinoxAWD,3,4,5,5,4,2
1910,ChallengerR/T,1,1,5,4,1,3
1940,4,5,4,5,4,1,2
331,EnclavePremium,1,1,1,3,1,4
117,Acadia,1,3,1,2,1,4
487,HR-VEX,1,4,4,2,5,3
1497,ChallengerR/T,4,5,1,5,5,1
1520,F-150Platinum,2,3,5,4,4,4
1122,500Pop,4,4,5,2,1,1
202,EscapeSE,5,5,3,1,5,2
