user_id,car,comfort,performance,fuel_economy,interior_design,exterior_styling,reliability
471,EquinoxAWD,1,2,1,3,2,3
1361,S5,5,5,4,4,5,3
1474,Q3quattro,4,2,1,1,4,2
449,i394,1,3,2,2,3,4
1812,CamaroConvertible,3,2,3,5,3,3
832,OptimaEX,3,5,2,2,1,5
421,FiestaS,2,5,2,5,4,5
1208,TLXSH-AWD,3,5,4,5,3,4
265,XC90T6,4,1,2,2,3,1
1145,F-150XLT,4,2,2,5,3,1
1530,F-150XL,1,2,1,4,3,5
1579,Mazda3,1,5,3,3,3,2
1027,WRXManual,4,5,5,1,4,4
1858,SQ5Premium,4,3,3,1,5,3
1144,JourneySXT,3,3,3,1,3,3
797,500Pop,2,4,4,5,3,1
482,GLSAMG,4,5,5,2,1,4
384,WRXPremium,3,4,4,1,5,2
1080,ExpeditionXLT,5,5,1,1,5,5
504,A5,1,5,3,5,1,3
730,500Pop,1,5,1,1,5,3
315,F-150King,5,1,5,3,2,1
403,F-150King,3,2,3,1,2,5
583,FitSport,5,1,5,3,2,1
843,CorvetteCoupe,4,5,4,2,2,3
1370,FusionTitanium,5,2,1,1,1,1
873,Q73.0T,2,4,1,4,4,2
1969,ColoradoCrew,5,3,4,5,2,4
1534,CTS-V,4,4,5,4,3,2
631,FiestaTitanium,2,1,5,5,3,3
1540,Atlas3.6L,5,3,1,3,4,2
688,Mazda3,3,4,1,4,5,1
184,ILXAutomatic,5,4,1,1,1,5
820,CanyonCrew,4,2,1,1,4,4
252,PacificaTouring,1,4,1,2,4,3
461,DurangoGT,2,2,1,4,5,2
1888,Rover,5,5,4,5,5,3
1978,G803.3T,4,2,2,1,5,5
773,F-150Limited,2,2,4,2,1,4
151,ColoradoCrew,2,2,3,1,2,3
953,SonataLimited,2,5,4,1,4,4
1672,PacificaLX,4,4,4,5,2,4
437,OptimaLX,5,1,1,1,5,5
1131,TahoeLT,4,4,4,1,1,5
908,XC90T6,4,4,3,4,4,4
261,A5,2,5,3,2,4,5
1183,CompassSport,2,2,1,4,2,4
1473,F-150Lariat,2,2,4,3,3,2
575,CorvetteStingray,1,4,3,3,5,4
1707,300300C,5,3,1,2,1,4
835,ChallengerT/A,1,4,4,1,4,1
1278,500Pop,3,1,3,1,4,1
1882,XC90T5,3,5,1,4,4,3
782,LCLC,4,4,4,5,4,4
1462,TahoeLS,1,5,3,3,2,1
1126,RDXAWD,2,2,3,2,3,1
890,CompassLatitude,5,1,2,5,4,1
69,F-150King,4,1,5,2,3,3
1945,300Limited,1,4,4,1,3,1
1713,OptimaEX,2,1,1,4,5,2
1902,EscapeS,5,1,3,1,1,5
755,QX30Premium,1,4,2,2,2,5
479,FocusRS,3,3,5,5,5,5
1911,A62.0T,2,4,1,1,2,1
1430,WRXPremium,5,5,5,4,2,1
1668,EncoreFWD,3,5,2,2,5,4
729,ChallengerSXT,4,1,3,5,2,5
932,Q52.0,5,3,1,2,2,1
630,California,4,1,1,3,4,4
1578,GLSAMG,1,1,2,3,2,2
926,300Limited,3,3,1,2,1,2
1174,4,1,4,2,4,2,2
491,CamryXLE,5,3,1,5,4,5
17,TraverseFWD,1,2,5,1,5,2
692,A6Premium,3,5,5,4,5,1
1400,XF25t,5,1,3,2,4,1
766,FusionTitanium,3,1,2,3,4,4
1514,WRXManual,1,3,2,2,5,5
944,AvalonXLE,4,1,5,5,3,2
1144,Expedition,5,5,3,1,4,1
413,Acadia,4,2,4,1,1,4
1837,Suburban4WD,4,5,4,5,3,5
1624,S60T5,2,2,3,4,5,4
155,Malibu1LT,3,2,5,4,5,4
856,Q50Red,1,5,5,3,5,1
1231,F-150Platinum,5,1,2,5,2,5
1147,CTS-V,3,2,2,2,4,1
1967,CamrySE,2,4,3,5,5,4
923,SportageSX,4,5,2,1,4,4
1937,Atlas3.6L,5,5,5,1,2,4
563,Soul,1,3,4,4,3,5
786,200LX,2,2,3,3,1,3
1816,QX30FWD,5,4,5,1,1,2
1083,XT5Luxury,2,1,2,1,3,2
401,GLSGLS,4,2,2,1,5,5
840,Fusion,3,2,2,5,1,1
188,Mazda3,2,1,3,2,5,1
398,CorvetteGrand,5,3,3,2,2,5
1269,Accord,2,1,2,2,3,3
1134,MDXFWD,4,3,5,5,3,5
1647,SonataLimited,3,1,4,4,5,4
407,TahoePremier,4,2,3,3,4,5
959,FusionSE,4,4,2,4,4,5
1476,RDXFWD,3,1,5,5,3,1
1608,Yukon4WD,3,1,5,4,2,1
1141,F-PACE25t,3,3,1,4,2,5
186,FocusST,1,1,5,3,2,1
1452,SoulBase,2,1,1,2,1,5
1328,Q5Premium,4,2,2,2,5,2
1119,WRXLimited,4,2,5,5,2,1
1628,500LTrekking,1,3,1,1,2,4
1358,SonataLimited,5,2,4,2,3,2
1686,EquinoxFWD,3,4,3,2,4,2
1635,XC90T6,5,3,1,4,3,2
845,500LPop,4,2,1,3,2,5
1063,488,5,5,5,1,2,3
511,EdgeTitanium,3,5,4,3,3,3
721,EdgeSport,1,1,5,2,2,3
1212,CTS-V,2,3,5,2,3,2
1443,FiestaS,2,2,3,2,5,1
793,DurangoSXT,5,5,1,2,3,1
1438,XF25t,2,4,1,2,3,1
1668,MustangShelby,5,3,1,4,4,4
1542,CamryXLE,2,5,5,1,3,3
1144,A6Premium,4,2,5,4,1,1
37,Express,3,2,2,2,3,5
248,PacificaTouring,4,2,1,4,3,3
718,TahoePremier,5,2,3,2,5,2
1563,Santa,1,1,5,2,5,3
1437,QX30Luxury,4,2,5,2,3,3
1284,ImpalaPremier,4,1,3,3,3,3
290,Suburban2WD,1,1,5,5,5,5
226,OptimaS,1,2,4,1,1,4
1220,ColoradoCrew,4,4,3,3,2,3
1722,Silverado,1,5,1,5,2,2
436,RDXFWD,1,2,2,5,1,5
496,Grand,1,3,5,2,2,1
1422,500XLounge,3,2,3,2,4,2
1718,Legacy2.5i,1,2,5,3,5,4
630,AvalonXLE,1,2,2,3,4,3
232,CamrySE,2,1,4,1,5,5
1194,Challenger392,2,4,3,2,4,4
1361,ChargerSXT,2,5,5,4,5,4
1805,FitSport,1,1,2,3,1,3
998,OdysseyLX,4,1,1,3,2,4
1234,Versa,2,5,3,4,4,3
1984,RidgelineRTL-E,2,3,2,3,5,1
1394,4,4,4,3,3,5,2
1925,Yukon2WD,2,1,3,4,1,2
928,3,5,5,1,1,1,5
436,ChallengerSRT,4,4,5,3,1,1
461,200Limited,5,3,4,5,1,1
965,G803.3T,2,5,4,2,2,4
1840,ExplorerFWD,5,3,5,3,3,3
240,QX30Premium,4,3,3,1,1,4
828,CountrymanCooper,3,1,1,2,1,2
260,Fusion,5,5,4,2,2,3
1599,ElantraValue,1,3,4,3,4,4
231,4,5,5,3,2,1,4
1892,AvalonXLE,1,2,3,4,4,1
1918,S4Prestige,4,1,4,5,5,2
1663,A4Premium,5,3,3,1,5,4
1722,FitEX,3,4,5,4,3,3
648,E-Series,4,1,4,1,5,5
1252,500LLounge,2,4,1,3,1,2
1468,X4M40i,4,2,3,3,3,5
1307,TiguanSEL,1,2,2,1,4,2
109,TT,1,5,2,5,5,4
1586,S4Prestige,5,5,5,2,1,3
1808,PacificaLimited,2,1,2,1,2,3
1191,ExpeditionLimited,1,4,2,4,2,3
116,JourneySE,5,5,4,4,2,4
610,500XLounge,5,5,5,1,5,1
534,Outback2.5i,5,3,3,3,4,4
595,SportageSX,4,3,5,3,2,1
1858,ImpalaLS,5,1,2,3,1,4
1086,Q73.0,3,5,1,4,1,5
734,CLACLA,2,4,1,5,4,3
1300,ILXAutomatic,2,1,4,2,2,3
3,ElantraSport,4,4,5,3,1,1
1715,CanyonCrew,3,2,1,2,4,4
473,G803.3T,5,2,2,1,5,2
790,ElantraSE,5,4,1,2,1,1
1053,Yukon4WD,4,3,4,5,1,2
1036,Suburban4WD,4,3,1,5,3,2
483,TraverseAWD,4,2,4,2,5,4
542,GLEGLE,5,2,2,3,5,4
1354,Outback2.5i,4,1,3,4,1,4
1953,SonataLimited,1,2,3,1,4,3
1652,124,2,1,1,3,1,1
1512,FusionS,1,4,1,3,1,1
336,A6Premium,1,3,5,4,2,1
1126,CTS-V,5,4,4,4,5,2
853,FitSport,4,4,1,1,4,4
1685,JourneyGT,3,4,1,1,2,3
655,300300S,2,2,3,3,3,1
533,EncorePreferred,3,3,2,2,2,4
1101,Soul#NAME?,5,4,4,4,1,4
1212,RidgelineRTL-E,1,4,5,5,3,3
323,EdgeSport,1,1,2,5,2,1
1223,AcadiaFWD,5,1,4,4,2,4
789,Q73.0,2,4,3,3,5,1
1760,CorvetteCoupe,2,4,1,1,5,2
1482,CamaroCoupe,5,2,3,3,5,5
964,Q73.0T,5,1,3,5,4,3
984,ChallengerGT,3,3,5,3,2,3
1573,JourneySXT,2,5,5,2,2,3
1591,FitEX-L,2,4,3,3,3,2
1625,500XLounge,4,2,2,5,4,5
1496,SQ5Premium,1,5,3,3,5,3
987,DurangoGT,3,5,5,5,4,4
1598,PacificaTouring-L,1,2,5,5,2,5
961,FitEX-L,5,2,5,3,3,2
227,F-PACE25t,5,3,2,1,3,1
108,OdysseyEX,3,4,3,3,2,1
1377,SorentoEX,5,3,1,1,4,4
1051,FusionHybrid,4,2,1,4,4,1
1561,FitLX,5,2,1,5,2,1
284,SportageLX,5,4,5,3,5,1
1868,ChargerDaytona,5,2,5,5,2,1
385,ChargerSE,4,3,3,1,5,4
1029,CLAAMG,2,1,2,5,4,4
101,HR-VEX-L,4,5,4,2,4,4
947,EncoreFWD,3,2,1,1,5,2
443,WRXLimited,4,1,4,5,5,4
1524,XT5FWD,4,2,2,4,3,4
1308,A4Season,1,2,3,5,3,3
916,FusionPlatinum,2,1,3,5,4,2
1298,ChargerR/T,4,4,3,4,2,4
518,G805.0L,1,4,4,5,1,3
33,XT5FWD,1,4,2,3,4,2
984,TLXSH-AWD,3,3,3,2,2,1
1380,TraverseAWD,2,5,5,3,5,5
1194,ElantraSport,4,1,5,1,4,3
1577,Q73.0,2,3,2,4,4,4
1507,C-ClassAMG,1,2,3,3,3,5
1860,A6Premium,4,5,3,1,4,2
1662,F-150Raptor,4,2,4,1,5,1
445,QX30FWD,2,2,2,5,5,3
1534,WRXLimited,2,1,4,5,1,4
1636,Fusion,4,3,4,4,2,5
1190,GLSGLS,5,5,5,5,3,5
1453,Sierra,4,4,3,1,1,4
1244,HR-VEX-L,1,1,2,4,5,4
1409,Challenger392,2,3,2,2,4,4
579,GLCGLC,2,5,3,1,3,1
1100,Soul,2,5,2,5,5,3
438,TaurusSE,3,2,4,1,2,4
1642,Santa,4,5,3,3,5,5
205,GLCGLC,2,4,1,1,4,3
1138,A6Premium,1,5,1,4,2,1
1827,X3xDrive35i,2,4,5,5,5,1
319,S3Premium,1,1,3,1,1,1
602,FocusSEL,5,5,5,5,2,3
1466,FiestaST,2,5,4,1,1,5
401,200LX,1,5,5,1,4,4
374,200LX,3,4,2,2,3,5
357,ExpeditionPlatinum,2,4,3,5,5,4
81,JourneySE,3,1,1,4,3,2
1187,ILXAutomatic,2,1,3,5,2,1
580,EdgeSE,3,3,4,1,4,2
1835,Atlas3.6L,5,5,3,2,1,3
1773,G903.3T,2,2,1,1,1,4
481,300300S,4,2,5,2,2,4
37,SoulBase,5,3,4,1,1,5
224,Challenger392,1,2,1,5,5,4
1050,WRXPremium,2,5,5,4,1,4
244,FusionSE,4,1,1,1,1,5
1887,OptimaEX,2,4,3,4,1,5
969,TLXSH-AWD,2,3,4,2,3,4
381,X4M40i,3,1,3,1,1,5
886,EdgeSE,5,1,5,5,2,3
1930,FusionTitanium,5,4,4,5,5,1
1135,CX-3Touring,2,5,2,5,1,5
769,FlexLimited,3,4,3,2,1,5
1821,ColoradoCrew,3,3,1,5,3,1
636,DurangoCitadel,4,4,3,4,4,3
1242,EncorePreferred,2,1,2,1,3,3
731,G805.0L,4,1,1,5,5,3
1817,AvalonXLE,4,3,1,5,5,4
1945,SonataSEL,4,5,2,3,4,1
1053,Mazda3,2,3,5,2,1,5
1950,FitSport,2,1,1,5,4,1
1916,SportageSX,1,4,3,3,5,1
1306,GLCGLC,5,4,3,3,2,1
233,XTSFWD,5,4,5,3,5,1
1413,WRXPremium,1,2,4,1,1,2
1011,Mazda3,4,4,5,1,3,2
1730,TahoeLS,2,5,1,5,4,5
152,SonataLimited,5,1,4,1,2,2
1472,SonataSport,4,2,3,4,1,5
891,SportageSX,2,2,5,5,4,3
1777,TahoePremier,5,2,2,5,5,4
752,FocusSEL,4,4,4,5,4,5
1604,Soul!,1,2,2,2,3,4
1702,XT5AWD,3,1,4,1,1,2
734,SorentoEX,5,1,1,1,5,1
221,Forester2.5i,2,1,3,5,1,5
560,TraverseFWD,5,3,3,1,1,3
166,Q3Premium,3,5,4,4,4,1
427,MalibuLT,3,5,3,3,2,4
849,CompassTrailhawk,4,2,5,3,4,2
846,F-150King,5,4,3,1,3,3
186,JourneyGT,1,1,5,3,1,1
48,C-ClassC,5,1,3,3,5,1
1958,SorentoEX,1,4,5,3,3,2
1056,Challenger392,3,3,3,2,5,2
1595,A6Premium,4,3,5,5,1,1
63,SportageSX,2,5,2,5,1,1
1765,Sierra,1,1,3,5,4,1
1858,TaurusSEL,3,3,1,1,3,4
697,F-PACE25t,4,3,3,1,3,3
1810,CTS-V,4,2,5,2,5,2
1592,ImpalaPremier,2,5,5,2,4,4
869,RDXFWD,1,2,3,1,3,5
1276,Acadia,4,5,2,4,4,4
1837,C-HRXLE,3,3,5,5,2,4
1021,C-HRXLE,1,4,3,3,4,1
1397,Q73.0,4,2,4,4,5,5
949,CruzeSedan,2,2,1,4,3,4
1521,CherokeeLatitude,1,4,1,2,5,1
736,CamaroConvertible,5,3,2,3,4,1
1023,FitSport,2,4,2,5,1,2
429,200LX,2,4,4,4,2,4
1459,SQ5Premium,5,2,4,2,2,5
381,200LX,3,4,5,4,4,4
1661,WRXLimited,3,2,2,2,4,3
978,500cPop,4,5,1,1,3,2
215,ChallengerGT,1,5,1,3,5,5
213,Transit,3,4,1,4,1,3
485,AcadiaAWD,1,3,1,5,4,1
1856,MustangV6,1,5,4,4,2,2
944,FiestaS,4,4,5,1,2,2
1433,TerrainFWD,2,5,5,3,5,2
397,FiestaTitanium,5,1,4,2,5,2
585,A4Season,5,2,4,2,1,1
1066,Q3Premium,1,3,2,4,2,2
1486,XT5FWD,1,1,2,2,4,4
76,EnclaveLeather,2,5,4,1,3,4
1723,300300S,4,4,4,5,1,5
1672,California,5,2,3,4,5,5
1364,488,3,2,3,2,4,3
1736,ExplorerFWD,2,4,2,3,5,3
832,500LPop,2,3,2,3,1,2
529,CorvetteGrand,2,3,5,5,5,2
221,ImpalaLT,3,1,3,1,4,2
1287,Forester2.0XT,2,1,4,3,1,2
1184,SLSL,4,5,5,2,1,2
1355,EscapeS,1,5,5,2,4,1
1900,LCLC,4,4,3,1,3,4
656,PacificaLX,1,5,3,3,5,3
1957,G805.0L,5,5,5,2,4,5
586,CherokeeLatitude,2,5,1,4,1,2
1932,Q3quattro,1,4,2,3,3,5
1303,CTS-V,5,1,3,1,3,5
897,DurangoGT,2,5,3,1,1,4
776,Suburban2WD,2,2,1,4,5,3
438,S4Premium,5,2,4,2,3,5
168,F-150Lariat,2,4,5,2,4,5
966,FocusRS,2,2,1,1,3,2
1696,MustangShelby,3,3,2,4,1,1
734,Mazda3,4,1,2,2,2,2
681,EquinoxFWD,3,4,3,2,2,3
807,FusionSport,2,4,1,3,3,5
611,ILXAutomatic,4,1,1,5,4,3
279,G805.0L,2,1,4,4,2,3
1407,XC90T6,4,5,4,4,3,2
104,OdysseyEX-L,3,4,3,3,1,2
874,SonataLimited,5,4,2,3,4,5
1919,PacificaLimited,5,2,4,5,2,5
1543,F-150XL,3,3,1,5,1,5
1140,ChallengerGT,1,3,1,1,1,1
713,500,1,5,2,5,3,5
1747,CorvetteCoupe,1,1,3,2,3,3
776,FitLX,3,1,4,5,3,3
260,Yukon,1,5,2,5,2,4
132,Yukon4WD,3,4,4,2,1,3
1809,ChallengerT/A,2,5,5,5,3,3
1063,Malibu1LS,2,2,4,5,4,1
175,CTS,4,4,2,3,3,3
520,OdysseyElite,2,2,2,1,2,2
1507,JourneySE,5,5,5,5,4,1
1480,RDXAWD,3,3,1,2,2,2
1449,EdgeSport,1,3,3,5,5,4
1028,5,4,4,5,2,2,2
111,CTS-V,2,3,3,2,5,2
1889,S60T5,1,3,5,2,1,5
1968,ElantraLimited,4,2,1,4,3,4
1119,TraverseAWD,3,4,1,2,1,2
828,Q3quattro,1,5,5,5,5,1
674,CTS,3,3,3,5,5,5
263,ExpeditionXLT,1,1,2,2,1,2
1574,200Limited,3,2,5,2,4,3
1090,EquinoxAWD,1,2,3,4,4,4
368,FiestaS,1,1,3,5,5,3
1171,OdysseyEX-L,4,2,1,5,4,3
1821,GLEGLE,3,3,5,2,5,3
128,G905.0L,2,4,1,3,4,5
172,JourneySE,4,5,5,5,4,3
518,FocusTitanium,5,5,2,3,5,3
305,Versa,5,3,1,1,1,1
948,CompassSport,2,2,1,5,4,4
1046,FusionHybrid,1,2,1,4,3,1
1962,FitSport,5,4,1,2,2,4
244,DurangoR/T,2,2,5,2,5,2
1533,Expedition,4,2,1,1,4,5
682,FocusS,4,4,1,4,4,3
529,HR-VEX,5,1,5,1,3,2
1242,ChallengerSRT,5,2,5,3,5,5
590,XT5FWD,3,3,1,4,3,3
1554,Legacy2.5i,1,5,2,3,1,1
546,ElantraLimited,5,5,5,3,5,1
1357,Versa,3,3,1,2,2,5
1274,FusionHybrid,3,1,4,2,1,1
464,MustangV6,4,3,4,4,2,5
52,ChallengerGT,5,1,4,5,2,1
1716,500XLounge,3,1,4,1,1,1
459,F-150Limited,1,3,1,1,1,4
512,ExpeditionXLT,3,2,3,5,3,3
1307,F-150Platinum,1,5,1,1,1,5
1433,TraxFWD,1,3,5,2,5,3
1342,RDXAWD,1,1,4,2,3,1
1642,S3Premium,3,1,5,5,4,4
226,WRXLimited,4,4,4,5,4,3
1559,Santa,3,2,2,5,3,2
1919,EdgeTitanium,3,5,4,2,4,2
1966,HR-VLX,4,4,1,2,5,4
857,FusionPlatinum,4,1,3,2,2,1
57,F-PACE25t,5,2,3,4,2,3
1770,CamaroCoupe,1,4,2,2,4,2
1052,SorentoLX,5,1,4,1,4,5
1698,G903.3T,4,3,2,5,5,1
1537,Acadia,4,5,5,5,5,1
969,SSSedan,4,1,5,1,4,2
347,RidgelineRTL,1,4,1,5,2,1
1041,TerrainFWD,1,5,5,1,3,3
1531,FocusST,3,1,2,5,2,1
1666,F-150Lariat,2,2,2,5,1,4
926,124,3,3,4,4,3,2
897,EncoreFWD,5,3,3,2,1,1
1021,FiestaTitanium,3,1,5,4,4,4
1594,CorollaLE,3,5,3,1,3,1
1319,JourneySE,2,4,5,3,5,4
216,Silverado,3,2,4,4,2,4
958,Atlas3.6L,5,3,2,2,1,2
1176,EnvisionFWD,4,2,2,4,4,2
1213,TerrainFWD,3,3,3,3,1,2
427,Challenger392,4,1,2,1,2,1
39,CompassSport,4,1,4,4,2,3
488,DurangoCitadel,4,4,5,3,5,5
484,TahoeLT,2,4,4,2,4,1
724,GLAGLA,1,2,1,1,5,5
1555,SorentoEX,5,1,1,4,5,5
1018,F-150Raptor,3,2,5,2,1,2
451,Wrangler,4,1,3,1,3,4
715,500XLounge,1,5,4,4,3,1
894,ChallengerGT,3,5,1,3,5,2
1163,S4Premium,5,1,5,1,5,1
1365,FlexSE,4,1,1,4,1,4
359,GLCGLC,4,1,5,5,5,5
887,ATS,4,4,1,1,2,1
1164,WRXManual,1,1,5,3,5,3
1130,3,3,3,3,2,1,3
1913,ImpalaPremier,2,3,5,1,5,3
1581,FiestaSE,4,2,3,5,4,4
1208,CanyonCrew,2,5,1,5,1,3
1023,Soul,5,4,5,5,4,1
1897,SonataSE,2,3,2,3,2,4
497,Yukon,3,4,5,4,2,5
970,MDXFWD,2,4,2,2,2,1
36,OdysseyTouring,2,3,2,2,1,2
1370,SoulBase,5,2,4,4,1,4
1455,300300S,5,3,1,2,1,4
1988,EnclaveLeather,1,5,1,1,3,3
424,FiestaSE,1,1,3,1,4,1
471,RDXFWD,2,2,2,3,5,2
1128,XC90T5,3,3,4,4,1,5
301,TraverseFWD,5,5,1,1,1,4
1854,ChargerR/T,4,4,1,4,1,1
270,CompassSport,5,5,1,5,4,5
672,A3,1,3,5,2,3,3
895,RDXAWD,2,3,5,5,3,1
94,A4Premium,1,5,3,5,5,1
999,XTSFWD,4,4,4,4,4,5
607,ExpeditionLimited,1,2,5,4,4,3
1466,FusionSport,3,3,1,3,5,4
1081,Forester2.5i,1,3,5,4,2,4
1920,ColoradoCrew,3,1,3,4,3,1
1891,CompassLatitude,4,4,5,1,1,5
732,WRXLimited,4,1,4,2,4,1
1383,ILXAutomatic,5,4,3,5,5,4
1099,ImpalaLT,1,2,3,1,1,1
602,HR-VLX,5,5,5,4,1,5
1696,FusionHybrid,4,4,4,5,1,3
1501,ChallengerSRT,1,4,3,3,4,1
1538,Escape4WD,3,1,4,4,2,4
1023,Q50Red,4,4,3,4,3,5
389,Silverado,3,5,1,5,4,4
290,SportageLX,2,1,1,3,4,2
1360,SoulBase,1,1,2,4,5,2
1231,S4Premium,4,3,4,2,5,3
722,XT5Luxury,4,4,3,3,3,4
1230,FocusSE,2,1,5,3,3,3
1003,ElantraValue,4,3,4,1,4,3
333,TLXFWD,5,3,1,2,1,5
1403,XT5FWD,5,2,4,1,2,3
1720,CompassLatitude,4,3,5,1,4,5
1354,500XPop,4,4,4,3,1,5
4,XTSFWD,4,4,1,1,1,5
1339,QX30Sport,5,1,5,5,4,2
222,SSSedan,4,4,3,4,5,2
916,Civic,3,2,3,3,1,5
1336,DurangoGT,5,1,3,5,2,4
1052,500Pop,1,2,4,3,5,5
195,F-150XL,3,3,3,2,4,2
1223,RidgelineSport,3,1,5,2,2,1
1642,VeranoSport,2,3,1,5,2,1
762,PacificaTouring-L,5,4,3,4,4,2
1219,EscapeSE,3,4,4,4,4,3
154,Forester2.0XT,3,1,3,4,3,1
171,Yukon2WD,1,2,5,2,5,4
1508,F-150Lariat,1,2,4,5,2,2
120,QX30FWD,1,2,1,4,4,3
1916,Civic,1,1,5,1,1,2
