user_id,car,comfort,performance,fuel_economy,interior_design,exterior_styling,reliability
1563,DurangoCitadel,3,5,2,4,1,5
1306,Rover,2,3,1,2,1,3
1987,488,5,4,5,1,3,3
1079,WRXManual,3,3,3,4,2,3
862,G903.3T,4,3,1,5,1,4
1220,EdgeSport,1,1,4,1,5,1
1683,ExplorerFWD,3,3,5,1,1,5
433,EscapeS,4,1,1,2,3,1
143,SorentoLX,1,2,4,1,4,5
185,Yukon4WD,1,4,3,5,2,2
1007,CountrymanCooper,5,4,5,2,5,2
141,ImpalaLT,4,4,2,3,3,3
735,FusionHybrid,5,5,4,4,5,5
359,CountrymanCooper,3,3,5,5,4,2
1593,ExplorerFWD,2,3,5,3,2,4
1234,XT5AWD,5,3,2,3,3,2
1168,TaurusSE,5,5,3,2,4,2
1152,ElantraSport,4,2,2,4,2,4
1192,ElantraLimited,5,1,2,4,3,5
1124,A4Season,2,3,5,5,3,3
169,G905.0L,3,1,4,1,4,3
1385,500Pop,3,3,5,2,3,4
746,FusionPlatinum,2,1,2,2,3,1
1643,Forester2.0XT,5,3,3,5,1,1
1375,Outback2.5i,1,1,3,2,1,3
1206,FocusSEL,2,5,4,3,5,3
142,WRXLimited,5,1,3,5,4,5
1537,ILXAutomatic,1,5,2,5,2,5
490,Sierra,1,3,2,1,5,2
1153,DurangoR/T,2,5,3,1,4,5
1726,Grand,4,3,1,4,1,5
976,RDXFWD,5,3,3,5,4,4
633,Crosstrek2.0i,4,5,1,4,1,3
1030,Fusion,5,3,2,4,5,2
1279,Expedition,3,3,4,2,2,4
1445,DurangoGT,5,1,4,5,2,2
906,CompassTrailhawk,5,5,4,4,2,2
2000,FiestaS,5,5,5,5,5,3
827,OdysseyElite,2,5,4,3,1,2
291,ExpeditionLimited,1,4,2,2,2,2
313,FiestaS,1,5,4,2,4,4
1551,FitEX,5,1,4,1,1,4
1568,F-150Lariat,4,2,3,5,2,5
1871,XF25t,5,1,2,2,4,1
1365,G805.0L,4,3,5,5,2,2
1773,Q73.0,3,2,5,4,5,5
1202,Acadia,4,3,5,4,4,1
813,Soul#NAME?,1,2,4,2,1,1
1337,EncoreFWD,2,1,5,5,5,5
1522,MustangShelby,5,4,4,4,5,1
71,AvalonXLE,3,2,4,3,2,2
1855,Outback2.5i,5,1,1,5,1,2
902,X4xDrive28i,2,5,2,2,5,1
1749,Elantra,4,1,1,1,1,2
728,A3,4,1,4,2,1,4
213,Fusion,2,1,5,4,5,1
1932,488,4,1,3,3,1,5
323,ChallengerSRT,2,2,4,5,2,3
1239,Fusion,3,4,3,3,4,4
1873,3,4,4,4,1,5,5
992,CLACLA,5,4,2,3,3,1
1474,EncorePreferred,4,1,1,5,1,4
1532,ChargerSXT,5,5,2,4,2,3
266,ElantraSEL,4,5,2,4,3,5
614,SoulBase,3,2,1,2,3,1
1574,F-PACE35t,4,1,4,5,1,3
657,DurangoSXT,5,2,2,4,4,5
141,XC90T5,1,5,4,4,5,4
1188,TT,5,5,3,1,5,1
1943,VoltLT,5,5,2,1,3,1
733,S4Prestige,2,1,2,4,5,3
339,FusionTitanium,5,5,3,1,4,4
1790,ChallengerSXT,1,1,5,5,5,2
1843,F-150Raptor,5,2,3,5,5,5
769,XC90T6,3,4,5,1,5,3
306,XC90T5,2,2,1,2,3,4
1249,MustangEcoBoost,5,4,2,1,3,2
1538,PacificaLimited,1,4,5,2,2,3
607,ChargerSRT,5,3,5,5,3,5
1041,FiestaS,4,4,1,3,2,5
457,F-PACE35t,1,2,1,5,4,3
1636,OdysseyEX,2,5,3,1,1,3
841,FiestaST,5,5,1,2,3,1
106,MustangEcoBoost,3,5,5,5,2,5
562,A62.0T,1,1,2,1,3,3
956,VeranoSport,3,4,3,4,2,5
1523,DurangoSXT,2,1,2,1,3,2
1986,CLACLA,5,5,5,2,2,4
249,Yukon4WD,1,1,5,1,3,4
1470,ChargerR/T,1,4,1,4,4,2
1221,WRXManual,1,5,5,5,1,5
1663,Super,1,5,4,3,3,1
602,SorentoSX,2,3,4,4,2,4
1754,CorvetteConvertible,2,5,1,5,1,4
540,X1xDrive28i,4,3,5,3,3,2
759,CamaroCoupe,2,1,3,2,5,3
1246,ChallengerSRT,4,5,1,3,3,5
1336,FusionSport,1,2,3,1,3,1
152,Silverado,3,4,3,4,2,1
1108,FusionS,2,4,4,2,2,5
72,ChallengerT/A,1,5,5,5,1,4
1372,QX30Premium,3,2,1,2,4,4
375,ImpalaPremier,1,4,3,3,2,3
1186,GLSGLS,1,4,1,5,5,1
1835,FitLX,2,1,1,3,4,3
867,ChargerR/T,4,5,5,1,5,1
1555,MalibuLT,5,3,4,5,2,5
239,MustangShelby,2,4,1,5,5,1
1799,SonataSE,1,5,3,5,2,2
1245,ExpeditionXLT,1,2,1,1,4,4
1782,ChargerSE,4,4,5,2,2,2
1213,SLSL,3,2,5,1,5,5
1746,CX-9Grand,5,3,3,2,5,3
913,500XLounge,4,1,5,1,2,3
1628,Outback2.5i,1,5,3,3,5,3
543,OdysseyLX,2,4,5,2,4,4
1628,4,3,4,2,2,1,1
681,FocusS,2,4,2,4,4,1
134,ChallengerR/T,1,5,3,3,4,5
708,HR-VEX-L,2,2,1,2,5,1
1199,ChallengerSXT,1,2,1,1,1,3
705,Accord,1,5,5,5,1,4
1429,MustangGT,5,2,2,4,3,1
1905,Yukon4WD,4,3,2,4,4,2
30,Legacy2.5i,3,1,4,4,2,3
1425,124,5,2,3,5,2,2
1059,SQ5Premium,2,4,1,4,4,3
1743,MustangShelby,3,5,3,4,4,4
1564,LCLC,3,5,5,5,1,5
1784,TahoeLS,2,3,4,5,2,1
1868,MustangEcoBoost,5,1,5,2,4,5
1443,Soul,3,2,2,1,3,3
681,ChargerDaytona,3,3,4,4,1,4
1663,ChargerSXT,5,4,3,3,3,1
1108,TiguanSEL,4,3,5,5,5,5
1179,Soul,5,4,5,4,2,3
1072,FlexLimited,5,4,2,1,1,2
1000,FocusST,1,5,3,3,2,5
1747,WRXLimited,4,1,5,3,4,5
607,C-HRXLE,3,2,2,4,5,3
655,Escape4WD,5,3,5,3,2,2
1255,GLCGLC,4,3,2,3,4,1
355,Suburban4WD,1,4,5,2,5,3
472,S60T5,4,5,1,1,3,5
271,AMG,1,1,4,3,2,4
1454,F-150XL,3,1,4,1,3,5
1838,CanyonCrew,5,4,5,4,5,4
977,OdysseyLX,5,3,4,2,3,1
1945,TahoePremier,2,1,4,3,4,1
1887,FusionPlatinum,1,3,5,1,1,3
1508,G803.8L,3,3,3,5,3,3
1973,GLSAMG,4,5,1,2,3,1
942,SQ5Premium,3,3,5,5,5,3
457,Expedition,2,4,5,5,1,3
812,Soul#NAME?,2,4,5,4,1,2
628,Outback2.5i,2,3,2,4,4,3
799,200LX,5,4,3,2,4,2
146,X1xDrive28i,2,1,4,4,4,1
942,OptimaS,2,1,4,1,1,5
1955,EnclavePremium,2,4,4,5,2,3
1637,TahoeLT,2,3,4,1,2,1
1453,SSSedan,5,5,2,4,2,3
502,EncorePreferred,3,2,1,3,4,4
1124,S60T5,3,1,4,2,2,4
73,QX30Premium,3,1,1,3,1,3
1807,CLAAMG,1,4,3,2,1,1
1147,S60T5,3,5,5,3,5,2
1047,XT5FWD,4,4,5,5,2,5
1776,DurangoSXT,2,1,4,4,1,1
1694,Suburban4WD,4,5,4,4,4,5
831,500Pop,5,4,3,1,2,1
1935,VoltLT,2,3,5,2,3,5
251,Yukon,1,2,4,5,1,4
2,XT5Luxury,4,3,2,1,2,4
1792,ImpalaLS,5,1,4,5,4,1
1616,A4Season,2,1,4,5,5,2
1831,EscapeSE,3,5,1,5,4,3
1777,Legacy2.5i,3,1,5,5,3,2
1727,QX30FWD,5,5,4,5,5,4
889,CT6,1,5,3,5,3,2
418,A4Premium,1,3,4,3,5,5
1073,FocusSE,4,2,2,5,5,5
1743,FusionPlatinum,1,1,5,2,3,1
1966,Express,5,5,2,4,2,5
701,ExpeditionPlatinum,1,5,2,5,4,4
1705,Outback2.5i,3,2,3,4,1,4
912,ExpeditionXLT,2,5,3,1,4,4
1128,ElantraSE,3,2,2,5,3,3
481,ChargerR/T,3,2,3,4,5,3
1279,OdysseyElite,3,3,3,3,5,1
156,E-ClassE,2,4,5,1,5,4
1323,500LLounge,1,2,3,5,2,1
1469,FocusS,5,1,5,1,5,2
1079,MDXFWD,5,3,2,3,3,2
1095,PacificaTouring-L,4,4,3,3,5,4
1161,C-HRXLE,5,5,1,1,1,3
1579,CorvetteCoupe,5,5,3,5,2,4
1946,RidgelineRTL,3,3,3,1,5,1
1329,VeranoSport,1,3,5,5,2,3
100,FusionSport,3,3,3,2,1,1
187,LCLC,2,1,2,4,3,4
1931,Q73.0,3,5,5,4,1,2
963,FusionPlatinum,2,2,5,2,1,1
405,QX30FWD,1,5,2,3,4,2
683,SorentoSX,4,1,1,5,3,5
1566,JourneyCrossroad,1,3,4,5,3,1
469,FiestaST,1,4,3,1,1,5
632,RidgelineSport,4,4,1,2,5,4
977,500Pop,2,4,4,1,3,1
197,Yukon2WD,5,1,2,5,3,3
1477,F-150Limited,4,2,1,5,5,3
511,Yukon2WD,3,4,4,4,3,2
1324,Savana,4,1,5,1,1,5
1948,CTS-V,4,3,5,3,4,1
1494,G803.3T,2,4,1,3,5,2
1796,TT,4,3,4,2,3,1
1983,TraxFWD,4,3,5,5,5,2
465,C-ClassC,3,4,3,3,2,5
1888,200LX,1,2,1,5,1,1
546,AcadiaFWD,3,2,4,4,2,4
659,Silverado,3,2,5,4,1,4
377,Expedition,1,4,5,2,3,1
966,Outback2.5i,3,2,3,5,3,5
1647,DurangoSXT,3,4,3,1,5,3
1100,CX-3Touring,2,5,5,5,2,1
307,CorollaLE,3,5,5,3,3,2
147,ILXAutomatic,5,1,1,2,5,1
613,A62.0T,1,2,5,1,2,2
37,500LLounge,4,3,3,2,1,2
1439,Acadia,1,4,4,1,2,4
1941,QX30Luxury,2,2,2,5,5,4
978,WRXManual,3,5,5,5,1,1
423,i394,2,2,1,1,2,1
1186,EquinoxAWD,3,4,3,4,4,4
1627,XT5Luxury,5,2,2,4,4,5
745,Q52.0,5,1,4,1,2,3
1123,ElantraLimited,2,1,5,2,3,1
1620,X4xDrive28i,3,5,5,2,4,2
641,ElantraSE,3,4,4,4,4,3
1037,CorollaLE,5,3,3,5,1,4
1456,Transit,5,3,4,2,5,5
39,F-PACE25t,4,1,1,1,5,3
140,AcadiaFWD,3,2,5,2,2,5
195,Yukon,1,2,3,5,4,2
143,SonataLimited,4,4,1,3,3,2
985,CorollaLE,5,5,3,4,1,2
1721,XT5Luxury,5,1,1,3,2,2
1235,Legacy2.5i,4,1,4,1,3,4
1020,MustangV6,1,2,4,2,5,2
237,F-150XLT,2,4,3,2,2,2
642,ExpeditionXLT,1,5,1,5,3,2
1236,SorentoSX,5,1,4,3,3,5
1957,CorvetteCoupe,4,2,3,3,3,5
954,RDXFWD,2,3,3,3,2,2
1163,MalibuPremier,4,2,3,1,4,5
901,500XLounge,5,5,1,5,4,2
1493,EquinoxFWD,5,4,5,5,5,2
1136,EnclavePremium,3,3,5,2,2,5
1121,ExpeditionXLT,1,5,3,3,1,3
1974,A62.0T,4,5,3,2,1,1
865,Wrangler,1,1,3,3,4,5
914,EnvisionFWD,2,2,2,1,1,5
1527,TahoeLS,5,2,1,5,4,3
1351,FusionS,3,2,3,1,3,3
191,FitEX-L,1,4,1,5,3,1
89,PacificaTouring,1,1,4,1,1,4
318,SQ5Premium,2,1,1,1,5,2
741,VoltPremier,3,1,4,3,3,2
626,ChargerDaytona,5,2,2,1,1,5
280,GLAGLA,3,3,2,1,5,2
1645,TraxFWD,1,3,1,4,1,5
1384,TaurusLimited,2,4,4,2,1,2
503,CTS,3,1,4,3,3,1
450,Versa,5,3,5,5,1,4
865,Q52.0,4,1,2,4,4,2
23,Fusion,3,2,3,1,5,2
1889,EnclavePremium,4,3,1,4,4,2
1546,SLSL,4,5,2,2,2,3
431,FitEX-L,2,1,4,5,2,5
1045,ColoradoCrew,2,3,4,5,1,4
906,MalibuLT,5,4,2,1,1,4
7,F-150XL,3,2,2,1,2,1
1244,JourneySE,1,2,2,1,1,4
1563,OdysseyLX,5,1,5,1,3,4
373,Fusion,1,2,3,1,1,5
1803,QX30Sport,2,2,2,5,1,4
227,QX30Luxury,4,4,5,5,1,2
1675,CorvetteStingray,5,4,1,5,1,2
1587,500Pop,5,1,5,5,2,1
759,Q3Premium,1,4,3,3,1,5
1833,QX30Luxury,1,2,2,3,3,1
1095,OptimaLX,3,2,1,3,3,4
712,MustangShelby,3,4,3,3,2,1
398,500XTrekking,2,2,4,1,1,3
1936,SonataSport,3,4,4,2,2,4
531,200Limited,2,3,3,3,5,2
1851,Forester2.0XT,2,5,2,4,5,1
1476,F-PACE25t,4,4,2,4,2,4
1834,SonataSport,4,2,5,4,1,2
1131,GLEAMG,1,3,3,3,5,4
606,AvalonHybrid,3,3,3,5,5,3
1373,CamaroConvertible,2,3,4,1,1,1
1146,FitSport,5,5,5,1,4,3
1658,Accord,4,5,5,3,5,4
1838,JourneyCrossroad,3,5,2,4,4,5
76,CompassLatitude,4,5,4,3,2,5
507,XC90T6,2,3,1,5,2,4
1598,Malibu1LS,2,3,2,5,2,3
1251,CompassLatitude,3,4,2,4,2,5
1101,HR-VEX-L,2,5,3,2,1,4
1338,MustangEcoBoost,1,1,3,4,3,5
1626,ExplorerFWD,1,3,4,5,4,5
1147,AvalonHybrid,1,4,2,5,1,1
1650,MustangShelby,4,4,2,3,3,1
302,WRXLimited,5,2,2,2,5,2
1971,Yukon,3,4,3,5,5,5
1728,HR-VEX,1,5,5,4,4,2
629,FusionSE,4,1,4,1,5,5
1145,VeranoSport,1,2,2,4,5,5
751,FocusRS,4,4,4,3,5,5
730,ChallengerSRT,4,4,5,3,1,2
255,FiestaST,3,1,1,1,1,4
876,SonataSE,3,3,1,1,1,5
1728,ChargerDaytona,1,2,2,5,1,2
1155,Yukon4WD,3,2,2,2,2,1
777,F-150Raptor,5,2,2,5,3,4
1063,SonataSE,1,5,5,3,4,5
1475,EncoreFWD,3,5,2,5,1,4
1350,Express,1,3,5,1,2,2
1642,ATS,4,4,5,4,2,1
640,QX30Luxury,4,4,2,5,5,2
967,CLACLA,1,3,2,5,4,4
1510,Soul,5,5,2,3,4,5
480,200LX,5,5,5,2,3,3
1764,C-ClassC,3,4,3,3,4,4
588,200Limited,4,5,4,5,1,5
1445,EdgeSEL,2,5,3,1,3,4
1286,JourneySE,5,2,5,2,1,2
733,OptimaLX,1,3,1,3,2,3
540,SportageEX,1,4,3,4,1,3
512,Silverado,4,1,3,5,4,4
138,SQ5Premium,5,1,4,1,2,2
1433,TiguanS,2,4,3,5,4,4
1620,A6Premium,5,5,3,1,1,5
162,SonataLimited,4,5,5,5,2,4
900,TiguanSEL,4,5,3,4,2,2
1844,4,5,1,2,1,5,3
1903,GLSGLS,2,5,4,3,4,4
205,A4Premium,2,5,1,4,5,4
401,CorollaLE,1,5,3,2,3,1
487,XTSFWD,1,3,5,4,3,2
1034,SLSL,2,3,3,4,3,3
811,TaurusSE,5,4,1,5,1,3
1202,VoltLT,3,4,4,1,1,4
1912,AvalonXLE,3,1,5,1,3,4
97,Outback2.5i,4,4,4,3,5,5
1520,CLACLA,5,4,4,1,1,4
1255,Civic,5,5,2,5,4,5
899,RidgelineRTL,3,2,4,4,5,1
1489,OptimaS,5,5,4,1,5,2
2,SportageSX,5,3,5,1,5,2
1449,Forester2.5i,3,3,5,1,4,3
823,300300C,2,5,1,5,5,1
649,XF25t,3,3,5,1,5,5
114,Mazda3,4,2,1,1,1,3
1394,Santa,2,3,2,2,1,4
1384,C-Max,2,4,2,5,4,2
7,FitLX,5,2,1,4,1,1
1778,500XTrekking,2,3,5,3,1,5
304,ChargerDaytona,1,4,5,1,2,4
1898,Acadia,4,3,2,1,1,2
1193,XT5AWD,4,5,1,5,4,2
1011,A4Premium,3,5,4,4,2,1
445,AvalonHybrid,2,1,3,3,4,2
832,JourneyCrossroad,5,2,4,3,3,3
751,OdysseyEX-L,2,2,1,5,1,5
1524,AvalonXLE,1,4,2,4,4,4
792,ChargerSE,4,2,5,3,5,3
1207,GLSAMG,2,5,5,3,1,2
38,ATS,3,1,5,5,3,2
15,200LX,2,4,1,5,5,1
1125,S4Premium,2,1,2,4,2,5
1508,ChallengerR/T,1,1,2,2,3,3
187,Fusion,2,5,3,5,3,1
506,LCLC,4,3,5,2,4,4
1329,A4Season,5,1,4,5,5,5
784,XC90T6,4,4,3,3,1,5
1503,500cPop,4,5,1,4,2,5
665,ColoradoCrew,2,1,2,2,2,1
1398,TLXSH-AWD,4,4,4,1,5,5
340,FusionPlatinum,1,5,3,4,5,3
154,ExpeditionPlatinum,2,2,3,2,1,4
1007,FocusS,4,3,1,1,1,1
1012,200Limited,3,5,1,2,3,3
499,ChargerSRT,2,5,5,3,4,3
1232,300300C,5,2,2,3,4,1
322,ChallengerSRT,5,1,3,2,3,2
1697,FusionSport,4,5,2,1,5,1
275,Q50Red,5,5,4,5,1,3
159,200Limited,2,4,5,5,5,2
18,Legacy2.5i,3,3,3,5,1,1
120,X1xDrive28i,3,5,1,3,2,1
1541,Yukon2WD,5,4,3,2,3,4
1299,Suburban4WD,1,5,2,1,2,4
1805,GLSAMG,4,1,2,4,3,2
1945,FiestaTitanium,5,5,4,4,5,3
58,S3Premium,3,1,2,5,1,3
817,MustangShelby,3,5,4,3,2,2
1934,Q50Red,4,5,1,5,5,3
342,QX30FWD,1,2,2,4,5,5
1098,CountrymanCooper,2,4,4,3,2,1
315,FusionHybrid,1,2,1,2,4,4
576,SorentoLX,1,3,5,1,4,5
1883,F-150XL,3,1,2,3,1,2
1218,Q5Premium,4,2,4,2,3,4
975,CompassTrailhawk,4,1,3,1,1,4
574,S3Premium,1,1,4,4,1,1
292,Yukon2WD,4,3,4,3,2,2
487,TaurusSHO,1,2,4,1,5,1
1317,G803.8L,4,2,4,4,2,5
417,TiguanSEL,1,2,1,5,1,1
386,PacificaLimited,4,4,1,3,5,3
1658,JourneyGT,4,5,1,1,4,1
192,A63.0T,3,2,4,4,2,2
867,X4M40i,2,1,3,1,3,3
687,FitEX,4,5,2,3,1,5
582,QX30Luxury,1,3,2,2,2,1
1353,CorvetteConvertible,1,5,5,3,1,3
1849,CanyonExtended,4,3,2,3,3,4
1074,Q3Premium,4,2,5,5,5,5
671,EdgeSport,1,4,5,4,3,1
349,F-150Platinum,1,5,2,4,4,3
820,F-PACE25t,2,1,3,4,1,1
878,300300S,1,3,2,3,5,5
1207,TT,1,2,2,4,2,2
1036,ColoradoCrew,4,2,5,3,4,5
3,Savana,4,2,1,1,4,1
1412,i394,1,4,5,1,2,5
193,F-150Limited,5,2,3,1,1,4
1507,4,5,2,1,2,2,1
475,MalibuLT,5,5,1,5,4,3
695,CT6,5,2,4,3,1,5
705,GLCGLC,5,4,3,5,1,2
94,EscapeS,1,5,2,5,5,4
56,CamaroConvertible,2,3,2,4,2,5
803,CompassTrailhawk,1,3,5,3,1,1
1750,PacificaTouring,4,3,4,4,3,2
658,ChargerSRT,2,5,2,1,1,4
309,CorvetteGrand,5,4,4,3,3,3
63,PacificaTouring,3,5,4,2,2,4
1764,FusionPlatinum,2,2,5,5,1,1
752,A4Premium,2,2,1,1,4,1
586,200LX,3,5,5,4,2,4
192,JourneySE,1,3,5,1,5,2
1681,Grand,3,3,4,5,3,5
502,FiestaST,5,5,4,3,3,2
1853,ImpalaLT,2,1,2,2,1,2
800,500XTrekking,5,5,1,5,2,4
1646,FocusRS,1,4,2,3,3,4
1558,CamrySE,1,1,4,2,1,4
871,C-ClassC,4,1,5,3,4,5
1880,S5,2,3,1,5,4,2
159,PacificaLX,4,3,4,2,5,1
937,Q5Premium,3,4,2,3,4,1
984,SQ5Premium,1,2,5,4,2,1
1821,Expedition,5,1,2,5,2,5
1738,MustangShelby,1,3,5,5,2,5
199,QX30FWD,4,1,5,5,2,5
164,E-ClassE,4,5,2,1,5,1
841,RDXFWD,5,4,5,4,4,2
928,WRXManual,2,3,5,3,4,3
277,FocusTitanium,1,1,4,4,4,2
55,EncorePreferred,2,1,2,1,3,3
1426,G903.3T,5,2,2,5,3,1
314,SorentoEX,1,4,5,2,5,2
403,C-HRXLE,3,2,3,5,5,3
867,TiguanSEL,5,1,3,3,4,2
111,VoltPremier,2,1,3,1,1,2
577,FocusRS,1,3,4,1,4,2
1261,EdgeTitanium,2,5,5,4,1,5
1327,500LTrekking,1,3,3,5,3,2
1518,MustangEcoBoost,3,5,4,3,5,1
1491,MalibuLT,2,3,5,1,4,5
1501,QX30FWD,3,2,5,4,5,2
1945,JourneySXT,1,1,2,5,2,1
441,QX30Luxury,2,5,1,2,3,3
1443,F-150Limited,5,3,3,1,4,4
113,X3xDrive35i,5,5,1,4,4,5
1250,RidgelineRTL,3,4,4,2,4,4
637,XT5Luxury,4,4,3,5,2,2
787,4,4,3,1,2,1,2
133,RidgelineSport,3,3,3,4,1,4
1828,ExpeditionLimited,3,4,1,3,4,2
46,SportageEX,1,5,5,5,5,5
1370,TerrainFWD,2,1,4,1,1,5
198,Accord,1,4,1,2,2,1
1891,C-ClassAMG,1,4,3,2,2,5
1937,G803.3T,4,5,3,1,2,2
588,EdgeTitanium,1,2,3,3,2,1
