user_id,car,comfort,performance,fuel_economy,interior_design,exterior_styling,reliability
629,MalibuLT,5,1,2,2,4,1
55,4,4,5,5,5,4,3
1349,Forester2.0XT,3,2,1,3,1,5
307,EdgeSE,1,2,1,5,4,4
1490,CanyonCrew,5,1,1,3,3,1
1159,ExpeditionKing,1,5,2,5,1,1
539,CorollaLE,1,2,1,5,3,4
1819,F-150Raptor,4,4,2,5,5,5
468,OdysseyEX,5,4,2,3,3,1
773,HR-VEX,2,5,5,2,3,1
289,EscapeSE,3,1,5,1,3,3
1003,ChargerSXT,5,5,4,3,2,1
1677,ChallengerSXT,2,4,5,5,1,2
937,PacificaLimited,1,4,2,5,4,4
1827,CompassLatitude,1,4,5,3,5,4
1444,Atlas3.6L,2,4,3,4,4,4
362,TahoePremier,3,4,3,4,3,3
562,ChargerR/T,5,4,4,4,3,4
7,A62.0T,4,5,1,1,5,4
1083,ChargerSRT,4,5,5,2,3,2
1805,F-150XL,3,4,1,5,5,3
1218,G905.0L,1,5,4,5,1,4
1605,A6Premium,1,5,4,1,3,4
1131,OdysseyEX-L,4,4,5,3,2,1
983,Malibu1LT,4,2,1,5,5,3
1228,Yukon2WD,5,3,2,2,2,3
1952,Grand,4,2,1,4,2,1
1325,ExpeditionPlatinum,4,1,1,5,5,1
577,TraverseAWD,3,4,5,5,1,2
817,WRXLimited,1,3,5,3,3,5
174,CLACLA,5,2,2,1,4,4
152,Savana,4,2,5,4,4,2
665,DurangoGT,4,1,1,5,4,5
489,DurangoCitadel,2,1,1,5,3,3
884,Crosstrek2.0i,4,5,5,5,2,1
307,200LX,2,2,4,5,4,5
1669,TahoeLT,2,1,1,2,2,3
65,TaurusSEL,5,2,5,4,1,1
1072,Mazda3,5,5,5,4,1,4
1140,Super,1,1,3,3,2,2
1668,ElantraSport,4,5,4,3,1,3
1509,Versa,5,1,4,5,5,2
1927,RDXFWD,3,5,1,3,3,2
1670,CamaroConvertible,4,4,1,3,3,5
210,ExpeditionPlatinum,3,2,4,1,5,4
134,Wrangler,1,1,3,4,2,5
243,A4Season,3,2,3,2,5,4
1604,Mazda3,4,2,2,3,4,5
579,Civic,2,5,1,3,1,3
1623,ILXAutomatic,5,2,2,5,3,4
666,SorentoLX,2,2,2,3,5,5
273,CanyonExtended,2,1,3,4,4,1
1340,ImpalaPremier,1,5,2,5,2,5
1402,ChallengerR/T,4,2,5,3,1,1
1034,XC90T5,1,1,3,5,2,1
1562,Legacy2.5i,5,5,4,4,2,5
579,TraverseFWD,3,3,1,4,2,3
1691,F-150Lariat,5,1,1,1,5,1
1902,Soul!,2,3,4,5,2,5
70,5,3,5,4,1,3,5
1690,GLSAMG,4,4,5,2,3,2
253,AvalonHybrid,2,3,2,4,3,1
225,JourneySXT,1,4,1,4,3,1
809,JourneyCrossroad,3,1,2,3,5,3
112,SSSedan,4,3,1,2,2,1
1226,A4Premium,3,2,5,3,2,5
106,Q73.0T,1,2,2,5,4,1
472,EscapeFWD,2,1,1,3,1,3
750,AcadiaAWD,3,4,1,2,4,2
1055,500XPop,5,1,1,4,4,3
1078,JourneySXT,2,4,5,4,1,2
1157,EquinoxFWD,4,2,2,3,4,1
1907,Grand,2,2,2,2,1,1
1055,FiestaTitanium,2,5,5,2,5,4
140,Savana,2,4,2,2,5,2
1665,CorvetteGrand,5,2,2,1,1,4
1046,SorentoEX,5,3,2,4,3,3
789,G905.0L,1,4,5,2,3,1
917,OdysseyTouring,1,1,1,5,5,1
381,OptimaEX,3,4,4,1,4,5
489,CompassSport,5,2,3,5,1,4
1252,OdysseyElite,2,1,3,4,5,3
1766,Versa,2,2,4,5,1,3
1539,S3Premium,3,3,2,5,1,5
1839,JourneyGT,4,2,4,1,5,5
873,XTSFWD,3,4,4,1,4,4
10,Acadia,4,4,2,1,5,5
281,GLEGLE,2,2,5,5,5,1
621,EnclaveLeather,3,3,3,4,3,2
1591,XT5FWD,4,1,5,1,3,3
1363,XTSFWD,2,1,2,4,2,4
332,EscapeSE,5,2,3,1,3,3
470,Fusion,2,5,3,5,1,4
1876,5,3,1,1,3,5,2
30,SportageEX,5,3,5,4,2,4
1557,ChargerR/T,5,1,2,1,3,4
1350,ElantraSport,2,3,3,5,2,4
838,Elantra,5,1,2,2,1,4
449,EdgeSE,1,5,2,5,4,2
1490,WRXLimited,3,5,2,5,4,3
1918,X3xDrive35i,3,5,4,1,5,5
1493,EncoreFWD,1,3,4,5,1,5
4,EscapeSE,2,1,5,2,5,5
1089,Atlas3.6L,1,1,5,5,3,4
198,CX-3Touring,4,4,2,2,3,2
1364,TraverseAWD,5,5,3,4,5,1
798,JourneyCrossroad,2,5,5,1,3,1
1166,A6Premium,1,3,4,2,5,3
566,Soul,5,3,3,2,3,5
1683,FocusTitanium,5,5,3,2,3,4
227,ChargerSXT,1,2,4,1,4,3
1582,TraverseFWD,2,3,3,4,4,2
765,Wrangler,5,5,5,3,4,2
693,RidgelineRTL,4,5,4,5,4,1
637,F-150King,2,3,2,5,5,1
1131,CountrymanCooper,2,1,5,4,1,1
1516,TraxFWD,2,2,4,1,3,2
511,Soul#NAME?,5,1,5,5,4,3
157,MustangEcoBoost,5,2,1,1,5,4
1088,EdgeSEL,4,4,4,1,1,1
1628,C-HRXLE,1,3,1,4,5,2
1616,Soul#NAME?,2,5,1,4,2,2
706,QX30Luxury,1,5,5,2,1,3
1153,PacificaTouring,3,4,3,1,5,3
1104,F-150King,3,2,5,3,5,2
1062,CorvetteCoupe,1,5,1,5,3,5
797,A4Season,2,3,4,1,4,2
842,FiestaST,3,1,2,5,1,2
414,G905.0L,1,3,5,1,3,3
1219,VoltLT,1,4,1,2,5,4
1163,SLSL,2,4,4,3,3,1
1587,XT5Luxury,2,2,3,1,3,2
1886,SportageLX,1,3,1,4,2,4
1528,SoulBase,2,3,4,4,3,3
233,F-150Lariat,5,5,5,4,3,3
61,ImpalaPremier,2,4,1,5,3,3
151,A6Premium,4,3,2,2,4,2
410,500,5,1,4,3,3,5
53,ImpalaLS,2,3,1,2,1,2
406,Forester2.0XT,3,1,2,4,2,1
792,FusionSE,1,1,2,5,3,4
859,TaurusSHO,2,1,1,4,5,3
526,OdysseyTouring,4,4,4,1,3,2
1084,F-150King,1,2,1,4,3,2
1239,500XPop,3,5,5,3,1,3
334,Savana,3,1,2,2,1,3
1078,X4M40i,4,4,4,4,3,2
1324,DurangoGT,4,5,5,4,4,3
314,CorollaLE,1,5,1,4,5,3
920,SorentoEX,5,4,2,1,4,2
599,Elantra,2,4,1,1,2,5
1611,GLSGLS,2,4,5,5,4,4
1116,SorentoEX,3,3,2,2,1,1
338,ElantraSE,2,1,5,1,5,5
1525,TaurusSHO,5,5,1,3,3,2
824,Yukon4WD,1,4,1,2,2,3
1879,GLEAMG,1,5,1,1,1,2
1395,VeranoSport,3,1,5,4,4,3
1545,PacificaTouring-L,3,3,2,1,5,1
184,XT5FWD,4,3,3,1,3,4
1640,JourneySE,2,1,4,2,5,4
296,CLACLA,5,1,4,5,4,4
1988,FusionS,2,4,2,1,4,4
1290,ElantraSport,3,4,3,5,5,1
201,ImpalaLT,1,5,1,4,1,2
92,TLXFWD,3,5,4,5,1,5
1341,SportageEX,5,3,3,2,5,5
1208,AvalonHybrid,2,1,2,5,3,3
21,X4M40i,4,2,4,4,5,1
989,JourneySE,2,1,2,2,1,5
466,500LTrekking,5,3,2,3,3,1
1039,FiestaST,3,5,1,5,4,4
930,HR-VEX,4,1,5,4,5,4
1385,Outback2.5i,3,1,5,3,2,4
561,XT5FWD,2,2,3,3,5,2
1889,Accord,5,3,3,3,4,3
977,XF25t,3,4,1,3,1,4
1812,TLXSH-AWD,2,3,5,3,1,3
532,G805.0L,5,1,1,5,1,1
715,5,5,4,4,5,2,2
437,Q52.0,5,5,4,4,1,1
873,G805.0L,2,5,2,1,3,1
660,Acadia,2,2,1,3,5,3
422,ChallengerSRT,4,5,3,3,4,4
644,MustangEcoBoost,3,1,1,4,4,5
892,Soul#NAME?,5,3,1,1,4,3
420,Crosstrek2.0i,4,2,1,2,4,4
1096,FiestaSE,3,4,2,2,5,3
1648,CamryXLE,2,2,5,1,2,2
714,EdgeSEL,4,5,2,5,4,5
214,TraverseAWD,4,3,2,2,5,3
1528,EquinoxAWD,3,3,4,4,3,5
1082,AvalonXLE,5,2,5,2,2,4
1649,500Pop,1,4,1,4,4,2
51,AcadiaFWD,4,1,5,5,3,5
1344,CorollaLE,3,2,3,2,3,2
1783,SonataSE,2,2,4,1,4,4
262,Mazda3,1,1,5,5,3,5
900,ColoradoCrew,1,1,5,3,1,2
778,GLEAMG,1,1,3,5,3,4
86,FocusS,4,5,3,1,3,4
1113,RDXAWD,5,4,2,1,4,4
1884,A5,5,4,3,4,5,5
47,EdgeSport,5,3,5,4,4,5
549,CorvetteStingray,5,1,5,1,5,4
70,CorvetteConvertible,4,1,4,4,2,5
1351,FlexSE,5,4,5,4,2,4
1834,Outback2.5i,1,3,3,5,3,5
1679,FiestaST,2,1,1,2,1,3
1002,FusionS,1,4,2,2,3,1
481,WRXLimited,1,2,1,1,2,2
827,Soul!,2,1,5,1,5,4
1988,MustangShelby,4,4,5,3,4,4
197,TraxFWD,2,4,2,3,1,1
256,GLAGLA,4,4,4,3,4,3
159,ElantraSE,4,5,4,2,2,4
183,EquinoxAWD,3,2,2,4,2,1
1655,TerrainFWD,4,3,5,3,1,4
1341,GLSAMG,5,2,4,2,5,3
551,JourneyGT,1,2,3,2,3,1
494,PacificaTouring-L,4,2,1,2,5,4
872,FocusTitanium,4,1,5,3,4,2
497,AvalonXLE,4,3,5,1,4,2
879,FusionPlatinum,5,3,1,4,3,4
1097,EncoreFWD,3,3,1,2,2,2
723,FocusTitanium,2,3,5,1,3,4
751,QX30Sport,1,3,1,4,1,5
831,Forester2.0XT,5,2,5,3,1,4
1816,X3xDrive35i,2,5,4,3,5,3
427,Elantra,1,4,4,1,3,5
1111,JourneySXT,1,3,5,5,2,3
712,CompassTrailhawk,5,5,3,4,3,3
729,CanyonCrew,2,2,2,5,2,5
1108,X4xDrive28i,2,5,5,2,5,3
1509,ImpalaPremier,1,5,5,5,3,5
656,Civic,4,3,4,1,2,5
413,F-150Lariat,4,4,1,2,5,3
947,Forester2.0XT,2,2,1,1,1,2
1540,MalibuLT,3,2,4,4,4,4
1755,CanyonCrew,5,5,2,2,3,5
1412,OdysseyLX,5,2,1,5,2,4
1754,300Limited,5,1,1,1,4,3
575,Crosstrek2.0i,1,1,1,1,4,5
1971,Q73.0T,4,3,5,1,5,5
1611,G905.0L,3,1,2,2,2,4
920,Mazda3,4,3,3,5,5,3
254,FitLX,4,1,3,4,4,1
1914,F-150XLT,3,2,1,4,5,3
1424,AcadiaAWD,1,2,2,2,4,5
681,FocusST,2,3,5,1,5,1
312,Crosstrek2.0i,2,4,4,4,5,4
1064,FocusSE,3,2,2,5,4,5
1095,Grand,5,1,3,1,1,2
1627,EquinoxAWD,4,2,1,1,5,3
1542,MDXFWD,3,5,2,4,1,2
789,XC90T6,3,2,2,1,2,4
54,TahoePremier,4,1,1,1,1,5
996,CorvetteConvertible,4,3,3,1,3,2
876,Malibu1LS,1,5,5,1,3,4
241,ATS,2,2,4,1,4,1
1710,CanyonExtended,1,4,3,2,4,4
1695,Suburban2WD,3,3,3,3,2,1
1877,S3Premium,4,3,3,1,1,4
1334,ChallengerR/T,3,1,3,3,2,1
1304,X4xDrive28i,4,1,3,4,2,4
1478,CruzeSedan,5,2,1,2,3,4
1757,LCLC,1,2,3,3,1,1
426,CanyonExtended,2,4,4,5,3,4
932,Forester2.5i,1,4,5,5,3,1
1574,ElantraSE,3,4,5,3,4,5
1712,Accord,2,3,3,1,4,2
1730,HR-VLX,4,4,2,2,5,2
1568,OdysseyTouring,3,1,2,1,3,1
743,Q3Premium,2,1,5,1,5,1
1657,E-Series,5,3,5,1,2,2
105,X3xDrive35i,1,4,3,2,2,4
671,C-ClassC,3,2,1,4,4,5
667,MalibuLT,1,3,3,4,2,4
473,OptimaEX,4,1,5,2,3,1
318,200Limited,2,3,5,2,2,1
169,Suburban4WD,1,4,1,4,2,1
1864,JourneySE,3,1,4,3,3,2
1516,SportageEX,3,3,2,1,5,1
917,FiestaTitanium,3,4,3,1,3,4
299,EscapeS,1,5,2,3,2,5
1893,XT5FWD,3,4,4,5,2,3
276,Accord,4,5,4,4,4,3
1471,JourneySXT,2,5,3,1,3,3
121,CamrySE,3,2,1,5,2,3
1247,500LLounge,3,3,1,5,4,1
74,FiestaTitanium,4,2,5,5,2,1
1894,Soul!,2,4,4,4,4,3
1940,E-ClassE,5,4,1,1,2,5
1440,TLXFWD,3,3,4,3,1,4
273,DurangoCitadel,5,5,2,1,5,1
537,CamaroCoupe,2,3,4,1,4,5
1962,Malibu1LT,1,1,5,5,4,5
1691,500cPop,5,4,5,2,1,2
1709,ElantraLimited,3,2,3,1,5,3
345,EscapeSE,1,2,1,4,5,3
429,TaurusSHO,1,1,5,5,2,5
782,Acadia,4,4,3,1,1,4
1819,RDXFWD,5,3,3,5,3,5
1646,ElantraSEL,1,3,1,5,2,2
579,ExpeditionPlatinum,3,4,4,1,2,3
1441,Silverado,2,5,4,2,3,4
1239,SorentoLX,4,2,3,2,2,4
1500,Yukon4WD,1,1,4,5,1,5
728,3,5,3,5,2,2,2
571,FlexLimited,3,3,5,2,1,1
333,JourneySXT,2,5,2,3,1,1
1022,500XLounge,3,1,3,2,5,2
1754,Q3quattro,1,3,2,5,3,1
1598,ATS,1,4,3,2,4,3
75,Forester2.0XT,2,2,3,5,5,3
1713,CherokeeLatitude,1,1,3,5,2,5
436,488,5,3,1,3,2,1
1128,AvalonXLE,1,5,2,1,3,1
1306,G903.3T,3,1,3,2,1,4
1940,SSSedan,1,2,3,5,1,4
1330,QX30Sport,3,3,5,5,4,5
1310,G803.8L,3,5,3,4,2,4
150,VoltLT,1,2,3,4,1,4
843,FiestaTitanium,2,1,4,3,3,5
288,California,1,2,1,5,3,4
1734,SonataSEL,5,5,4,2,1,5
1734,CamaroCoupe,3,5,2,3,4,4
1195,WRXLimited,1,3,2,1,5,1
1407,TiguanSEL,1,3,3,3,3,1
1796,Sierra,1,2,4,1,1,1
970,Versa,1,2,1,4,3,1
890,EquinoxAWD,2,1,1,5,5,5
1538,500XTrekking,3,3,2,5,1,4
1295,FusionHybrid,5,1,3,2,2,4
1389,500LLounge,3,3,5,5,4,2
1564,C-Max,3,1,2,5,2,3
712,XC90T6,5,2,5,2,4,3
1820,EncoreFWD,3,4,3,5,1,4
1535,TLXFWD,5,3,5,1,5,4
1773,AvalonHybrid,3,3,3,2,5,5
1271,Atlas3.6L,2,3,4,1,3,3
1372,HR-VEX-L,1,4,5,4,3,5
1322,FocusRS,1,5,4,5,5,2
1651,C-ClassC,3,5,2,3,3,2
1681,CTS,5,3,1,5,1,2
1830,Yukon4WD,5,1,2,2,1,1
772,CLAAMG,5,4,3,3,2,4
297,RDXFWD,1,1,1,5,3,3
1837,SorentoLX,3,4,4,5,2,2
486,FlexLimited,3,4,1,3,4,3
1547,ChallengerSRT,2,3,4,1,2,3
790,TraverseAWD,5,3,5,5,2,5
1014,GLAGLA,2,3,2,2,5,1
609,ILXAutomatic,2,5,4,3,2,4
1558,SorentoLX,4,1,4,5,3,5
950,CTS,1,2,4,3,4,5
1202,X5xDrive35i,5,4,1,5,5,3
1804,PacificaTouring,4,4,5,5,5,1
1226,MalibuLT,2,4,1,5,2,1
1739,California,4,3,2,2,2,5
170,CorvetteStingray,2,5,2,3,3,5
380,500LTrekking,3,4,3,3,5,2
1182,A63.0T,4,1,2,5,4,1
1996,TaurusSE,4,2,4,2,2,4
1937,EdgeSport,2,5,4,2,4,2
1448,MustangGT,1,1,4,4,1,2
1329,Q5Premium,2,1,3,5,5,3
410,ChargerSRT,4,2,1,5,2,3
672,EncoreFWD,4,5,4,2,5,3
203,CompassSport,3,5,4,3,3,2
645,300300C,3,4,3,1,5,3
666,FiestaS,3,3,5,4,3,3
84,TerrainFWD,5,1,4,1,2,2
344,CherokeeLatitude,3,3,5,1,3,2
499,OptimaS,5,1,1,1,1,1
1743,JourneyCrossroad,4,2,1,5,5,5
1812,Versa,1,4,2,3,2,4
1919,CamrySE,2,4,1,3,1,3
811,FiestaS,3,4,4,3,2,1
1209,MalibuLT,3,1,4,1,2,4
1988,XC90T5,3,2,5,3,2,1
1368,CX-3Touring,4,3,2,1,2,2
1221,F-150Raptor,5,5,2,3,3,5
441,FiestaSE,5,1,4,2,4,5
315,Malibu1LT,3,5,2,5,5,1
343,CompassLatitude,4,5,4,3,2,1
163,TaurusSHO,3,3,4,2,4,5
54,SonataSEL,3,4,3,3,3,4
1375,CLACLA,4,4,2,3,2,4
1684,TraxFWD,2,5,4,3,3,3
821,CX-9Grand,5,5,1,5,5,2
355,500LTrekking,3,1,1,4,5,5
1037,Malibu1LS,5,5,5,3,3,1
1845,Silverado,5,2,4,4,4,2
914,QX30Premium,5,3,4,4,4,4
1531,ChallengerSRT,3,1,3,3,1,1
529,FocusS,2,4,4,1,1,5
1567,TraverseAWD,5,4,1,3,1,2
992,TahoePremier,2,2,2,5,1,2
1021,200LX,4,3,3,3,2,4
432,FusionPlatinum,2,3,4,5,1,4
1790,500XPop,4,5,3,1,5,2
1189,ChargerSRT,2,5,1,5,2,1
811,SorentoLX,4,5,3,5,2,2
935,TiguanS,3,3,4,4,1,5
158,ChallengerT/A,1,1,2,2,1,3
497,RDXFWD,4,5,2,2,5,4
92,ExpeditionXLT,2,1,1,4,2,5
1527,Expedition,4,3,2,5,2,2
503,QX30FWD,5,4,4,4,3,2
385,AcadiaFWD,5,3,4,5,2,3
1735,EdgeSEL,4,3,1,3,5,1
141,X1xDrive28i,2,3,3,1,2,5
1309,TiguanS,1,2,2,2,4,1
825,F-150Platinum,5,4,5,2,5,1
1219,A4Premium,1,5,4,1,4,4
295,Hardtop,4,4,5,4,4,1
857,Challenger392,1,1,2,2,1,1
957,F-PACE25t,1,5,4,4,5,1
900,VoltLT,5,5,5,2,3,5
966,CorollaLE,1,3,5,3,1,3
969,MustangV6,2,5,1,2,3,2
1127,X4M40i,3,2,3,2,3,4
1588,SonataLimited,1,4,2,1,4,2
653,MustangV6,5,2,2,2,1,2
1856,F-150XLT,3,4,1,2,4,3
1760,Challenger392,1,3,3,3,1,3
1638,OdysseyEX,1,1,3,1,2,3
631,Versa,2,3,5,5,3,3
1584,SportageLX,3,2,3,5,5,2
1446,MustangEcoBoost,4,2,1,1,2,3
1034,CountrymanCooper,1,4,4,3,5,5
1447,F-150King,5,1,1,2,2,3
1533,EscapeFWD,5,5,5,3,4,1
446,TraxFWD,3,3,3,1,1,4
922,E-ClassE,3,2,1,3,3,1
950,A62.0T,4,2,4,3,5,4
1310,FlexLimited,1,2,3,4,2,5
1119,RidgelineRTL,2,2,5,3,2,1
222,TLXSH-AWD,4,4,3,3,5,5
1167,Elantra,2,4,4,1,2,3
365,ILXAutomatic,1,3,4,4,4,3
1252,XT5FWD,5,1,1,5,4,5
1984,CorvetteStingray,4,3,1,3,2,1
764,200LX,4,1,2,2,3,1
737,CountrymanCooper,5,3,5,1,1,4
1211,TahoeLT,2,1,3,4,3,1
1435,Grand,4,3,4,1,5,4
1080,SoulBase,3,3,4,4,2,3
1059,SorentoEX,1,3,3,1,4,2
1957,XT5AWD,3,4,4,5,3,2
56,CompassLatitude,4,1,2,1,1,2
689,GLEGLE,5,4,5,3,4,4
1532,ExpeditionXLT,4,3,1,2,4,5
228,ChallengerT/A,3,5,1,3,2,5
1846,A3,5,3,1,5,1,4
133,G805.0L,5,3,1,3,4,2
952,FusionTitanium,4,1,4,1,1,5
1845,4,5,2,4,4,5,4
331,TiguanS,4,2,3,1,1,5
1621,S4Prestige,5,2,5,3,5,4
1389,MalibuLT,5,4,1,5,5,3
233,Romeo,2,2,1,5,5,1
625,HR-VEX-L,2,5,5,4,3,3
1887,Yukon,3,4,2,1,2,4
566,FocusRS,4,2,4,4,5,4
1192,GLEAMG,5,2,3,1,3,4
1475,CompassSport,5,2,2,3,2,4
1554,Forester2.5i,2,4,2,2,3,3
769,GLCGLC,2,5,4,3,5,2
895,124,5,1,4,2,4,1
1068,CLACLA,5,1,5,1,1,3
183,A6Premium,1,1,4,4,3,4
1509,VeranoSport,2,5,4,4,1,4
245,QX30Luxury,5,4,3,4,1,2
208,RidgelineRTL,1,1,3,5,1,2
1686,Soul#NAME?,1,1,1,2,1,1
383,ChargerSXT,3,5,4,4,5,5
332,TahoeLT,2,3,3,1,4,2
1223,i394,1,4,4,3,5,2
842,FusionS,2,2,4,4,5,4
195,CherokeeLatitude,5,4,1,5,3,3
1718,MustangEcoBoost,5,3,5,3,3,3
137,Silverado,4,1,3,5,3,3
770,SorentoEX,2,1,3,2,2,4
82,124,2,4,1,2,2,1
1192,TahoeLT,4,1,1,3,3,2
464,JourneySE,5,5,1,5,5,4
834,Express,4,4,2,2,5,2
1498,CanyonCrew,1,5,3,3,2,4
1847,CompassTrailhawk,4,3,3,4,1,2
1606,FiestaSE,3,5,2,1,4,5
1964,Forester2.5i,5,2,2,1,5,2
1106,XT5FWD,3,3,4,3,5,3
568,Suburban4WD,3,1,2,5,2,4
1497,ChargerDaytona,4,4,1,4,2,2
1823,FocusSE,5,3,3,4,2,2
1443,FitLX,5,3,4,1,5,5
794,X3xDrive35i,5,5,2,4,2,3
1565,CanyonCrew,2,1,3,4,3,2
753,C-ClassAMG,2,1,2,5,4,4
896,E-Series,5,3,2,2,2,2
629,EdgeTitanium,3,3,1,5,3,5
1165,S5,5,5,4,3,4,5
701,CTS,3,1,3,2,5,3
1923,California,1,3,3,2,5,4
1990,Explorer4WD,1,1,2,5,2,5
1389,ILXAutomatic,5,3,2,2,3,3
1752,Crosstrek2.0i,3,2,4,1,5,5
518,ElantraSport,3,3,3,4,3,2
696,500Pop,3,1,5,5,5,5
1212,CTS-V,3,5,1,1,1,4
907,EdgeSEL,5,2,5,3,4,2
448,SorentoEX,4,1,4,3,4,4
1433,Atlas3.6L,4,4,1,2,4,2
255,QX30Luxury,3,2,3,2,2,3
1249,ChallengerSXT,2,2,4,4,3,1
730,FitEX-L,5,5,5,4,5,1
1298,ChargerSXT,1,5,2,3,2,4
86,A4Premium,5,1,3,4,3,3
1798,TerrainAWD,5,3,5,5,1,5
53,FlexLimited,4,3,5,4,1,5
466,TraverseAWD,3,2,3,1,4,2
1573,FiestaTitanium,3,1,5,4,5,5
583,G905.0L,5,4,5,4,3,5
409,SoulBase,1,2,5,3,1,5
409,4,4,1,3,5,4,2
287,CorvetteGrand,3,1,4,3,1,2
1232,WRXPremium,4,2,1,4,5,1
1572,3,1,4,2,5,5,1
1276,G903.3T,3,1,1,4,1,1
1360,EdgeSport,1,4,1,2,5,3
1767,CTS,1,3,5,2,2,5
311,SonataLimited,4,1,2,1,3,1
1601,AcadiaFWD,3,2,1,4,2,1
1219,HR-VLX,4,2,3,5,2,5
954,Express,3,4,4,3,2,2
481,FlexLimited,1,4,2,3,3,2
1126,SportageLX,2,2,3,3,4,4
1716,FusionPlatinum,3,2,1,5,5,5
748,ChargerR/T,4,2,5,2,2,4
625,XC90T5,2,4,3,2,3,4
240,XC90T6,5,3,1,3,2,1
1892,S4Premium,5,2,4,3,1,3
1499,200LX,2,4,5,4,5,3
744,Mazda3,5,1,2,5,5,2
1924,FiestaTitanium,4,2,4,1,4,3
48,MalibuLT,1,4,1,3,2,4
297,MustangV6,4,3,5,4,4,5
1736,AvalonXLE,3,1,1,5,3,2
1272,300300C,4,3,2,4,3,4
1697,CX-3Touring,4,5,1,5,2,3
875,CX-9Grand,1,4,3,3,4,3
114,JourneySXT,2,4,4,1,5,2
944,Soul!,4,2,5,5,3,4
135,F-150Lariat,4,3,5,1,5,1
658,Q50Red,5,4,4,4,4,1
158,GLEAMG,4,4,5,3,2,1
654,TaurusSHO,3,5,1,5,4,1
766,EscapeFWD,3,2,3,2,4,5
1782,124,3,3,3,5,2,2
8,CX-3Touring,3,2,3,4,4,1
1496,CX-9Grand,1,1,5,2,1,1
1893,CamryXLE,1,1,1,1,3,1
1902,VoltPremier,1,2,4,4,3,4
1988,Q73.0T,2,3,3,4,5,4
