user_id,car,comfort,performance,fuel_economy,interior_design,exterior_styling,reliability
31,Atlas3.6L,3,2,3,1,1,5
1074,Express,4,5,4,5,2,1
1695,VoltPremier,1,3,2,1,5,4
673,ChargerR/T,3,4,1,3,1,1
180,PacificaLimited,3,5,5,4,1,4
247,GLSGLS,3,5,4,1,2,5
820,SonataSEL,5,3,1,4,5,2
1935,Versa,3,3,3,3,4,5
954,X3xDrive35i,2,3,1,2,1,4
1222,ILXAutomatic,4,4,1,1,4,1
284,ExpeditionPlatinum,4,1,1,2,5,1
1548,TaurusSEL,2,4,4,3,4,3
692,CompassTrailhawk,3,1,3,3,1,4
1933,5,4,4,2,2,4,3
1494,TaurusLimited,4,1,2,5,2,3
1240,ChallengerT/A,2,4,3,5,5,1
1739,S4Premium,4,2,1,1,3,4
1868,CamrySE,4,2,2,5,3,1
432,FitLX,2,4,5,1,5,4
502,Altima2.5,2,3,1,2,5,5
675,EdgeSEL,5,5,1,2,5,2
890,FusionSE,4,3,1,1,5,3
7,TerrainFWD,5,5,4,3,4,2
381,SQ5Premium,4,5,1,3,2,4
386,3,1,4,5,1,5,3
1227,500XTrekking,1,3,2,2,4,5
1565,G803.8L,4,2,3,3,2,1
1275,A5,5,5,1,4,4,5
510,Q50Red,5,3,4,2,1,4
1169,ChargerSE,1,4,4,1,1,5
532,FitLX,1,5,1,2,1,4
158,Legacy2.5i,5,3,5,1,2,3
1031,ILXAutomatic,1,4,3,5,3,2
818,MalibuPremier,2,2,1,2,3,5
1613,EnclaveLeather,1,5,4,4,3,3
1409,A3,1,5,5,3,3,1
292,CLACLA,5,4,1,5,3,2
688,Malibu1LT,3,1,2,4,1,2
1272,500XLounge,1,1,3,5,1,1
1786,Transit,2,2,2,1,5,4
1112,3,1,5,2,3,4,3
17,Accord,1,4,2,3,2,2
176,ElantraSport,5,4,1,5,2,5
1751,Santa,4,4,5,1,2,5
1018,F-150King,5,5,1,3,2,3
676,FusionHybrid,3,2,4,4,4,5
369,CamryXLE,4,3,2,1,2,4
158,MustangV6,1,3,1,2,4,3
1927,124,4,4,5,4,4,3
1235,XT5AWD,1,2,5,2,4,4
658,C-HRXLE,2,5,3,3,3,3
802,OptimaEX,3,2,4,3,1,3
1014,ColoradoCrew,3,1,2,3,3,5
297,EscapeSE,5,1,4,3,2,1
158,HR-VLX,2,2,2,3,5,5
1716,RidgelineRTL,3,1,5,5,3,3
1949,S5,2,4,5,3,1,3
1590,QX30Premium,2,5,5,5,2,5
976,TaurusSEL,3,2,4,1,1,2
1474,FocusRS,3,4,3,3,5,2
1816,FiestaSE,3,4,5,2,5,3
1130,SportageEX,3,2,2,1,4,1
328,Q73.0,1,4,3,5,3,2
786,CountrymanCooper,3,1,1,4,1,1
955,F-150XLT,3,5,5,1,2,4
1283,EnclaveLeather,1,4,1,2,5,2
1273,EquinoxAWD,3,5,2,4,2,5
13,F-PACE35t,2,3,3,3,4,3
1862,A6Premium,4,1,4,2,1,4
23,Altima2.5,3,4,2,5,5,4
1465,Silverado,1,3,4,5,5,5
1374,FusionHybrid,3,5,3,5,2,1
132,3,3,5,1,4,3,1
467,A62.0T,1,1,5,3,1,3
359,MalibuLT,2,5,4,3,5,5
1718,Civic,2,4,4,1,5,4
1502,FiestaST,5,5,2,5,2,5
219,Acadia,3,5,2,4,2,1
1943,Explorer4WD,2,4,1,1,5,4
1253,SLSL,3,4,3,4,2,2
530,Soul!,5,2,2,3,2,4
1351,GLEAMG,4,3,5,5,5,1
388,124,1,1,2,3,5,2
1913,DurangoSXT,2,4,5,4,3,3
1598,EscapeFWD,2,3,1,5,5,5
1796,TLXFWD,1,5,1,4,5,2
254,TahoePremier,1,2,3,4,5,3
1989,C-HRXLE,3,2,2,4,5,5
138,ExpeditionKing,1,3,5,2,4,4
1968,SonataLimited,2,3,1,5,5,2
45,RDXFWD,5,1,5,4,3,3
1783,Rover,5,3,3,1,5,3
1543,CorvetteGrand,4,5,2,3,5,4
38,PacificaLX,3,4,2,3,4,3
671,DurangoSXT,5,4,2,1,4,1
1889,Q3quattro,4,1,2,5,1,4
1872,300Limited,4,4,2,1,4,2
904,Fusion,2,3,2,3,3,2
1732,FocusSEL,4,2,5,1,1,5
1271,F-150Raptor,3,3,4,3,5,3
1406,RDXAWD,3,5,3,3,2,2
60,Express,4,2,4,1,5,1
467,CamryXLE,3,3,1,1,3,3
20,Acadia,1,4,5,4,4,4
1629,Challenger392,2,4,4,2,5,5
237,Mazda3,5,3,3,5,1,1
764,TLXSH-AWD,3,2,1,1,4,4
262,ChargerR/T,4,2,2,5,2,1
479,500,2,4,5,3,1,1
1736,TiguanS,1,3,4,5,2,2
1260,Fusion,3,3,4,1,5,4
295,ILXAutomatic,1,3,1,4,4,3
859,OdysseyTouring,1,1,2,2,2,5
1036,OdysseyLX,3,5,1,3,5,3
150,TerrainFWD,2,1,2,2,3,5
124,CamaroCoupe,3,2,3,3,3,1
1350,VeranoSport,3,4,4,1,2,2
164,TLXSH-AWD,3,2,5,4,1,4
870,SSSedan,3,3,2,5,4,5
1332,ElantraSE,4,3,2,5,1,2
1440,ChallengerSXT,3,3,4,5,2,5
457,DurangoCitadel,2,2,3,4,4,3
1702,Q3Premium,2,5,2,2,1,3
468,G905.0L,4,4,1,3,4,3
1107,RDXAWD,5,1,4,4,1,3
1545,FitSport,4,1,4,3,3,1
1617,TiguanS,4,2,4,4,3,2
782,EdgeSEL,3,4,1,4,1,1
566,FusionTitanium,2,1,1,5,5,4
1704,TaurusSE,2,2,5,4,4,2
153,500XTrekking,2,5,4,5,5,5
663,SorentoSX,3,2,4,5,3,5
1162,500cPop,2,4,5,5,2,4
1035,CLACLA,5,2,3,5,3,3
1761,CherokeeLatitude,5,3,2,4,5,4
1276,G803.8L,5,4,5,3,1,4
757,PacificaLimited,2,4,1,4,2,1
1950,S4Prestige,1,2,1,2,5,4
982,Savana,3,2,3,4,1,5
1578,ChallengerGT,1,2,4,4,5,1
381,CompassSport,5,5,4,3,2,3
1829,Transit,1,5,5,2,4,3
1613,JourneyCrossroad,2,1,3,4,2,1
1583,TaurusSHO,4,2,2,3,2,4
14,SonataLimited,3,3,4,5,4,3
766,PacificaLX,3,2,2,1,1,4
732,TraverseAWD,2,4,5,2,3,4
532,Escape4WD,4,3,2,4,4,1
1840,OptimaEX,4,5,1,2,3,4
73,ImpalaLT,5,4,4,5,2,2
1334,Mazda3,3,3,3,1,3,2
1451,ExpeditionXLT,5,4,1,3,4,4
1583,XT5AWD,1,3,1,3,4,2
1041,EdgeSEL,2,2,1,2,1,1
1354,Explorer4WD,5,1,3,4,4,3
1967,TaurusSE,1,4,3,4,1,5
631,GLSGLS,1,5,5,4,4,4
400,SQ5Premium,3,1,4,1,2,2
922,XE25t,2,3,5,4,3,2
1351,AcadiaAWD,5,2,4,5,2,4
1613,EscapeSE,1,3,5,5,2,3
1668,PacificaLimited,2,1,5,2,2,5
165,TraverseAWD,4,5,2,1,1,1
832,DurangoR/T,5,4,5,2,2,2
1676,MustangEcoBoost,3,1,4,2,3,1
1259,500LLounge,5,2,1,4,3,3
935,500XTrekking,1,1,2,1,2,3
1673,SonataSEL,1,4,1,4,2,1
1926,C-ClassAMG,2,4,4,1,4,1
415,ElantraSEL,2,3,3,4,2,5
705,FlexSE,2,2,3,4,3,2
365,CLACLA,4,1,1,5,2,4
764,ExpeditionXLT,1,2,3,1,2,1
555,300300C,2,4,3,5,1,2
1195,ImpalaPremier,2,1,5,4,2,4
181,SSSedan,1,4,2,3,5,1
1589,SonataSport,1,3,5,3,1,3
686,S5,2,3,4,3,4,4
1889,Yukon2WD,2,5,4,3,4,3
592,ILXAutomatic,2,5,3,4,4,3
762,Q3quattro,2,4,5,2,5,1
742,Fusion,3,3,2,3,5,3
1464,EncorePreferred,4,5,5,1,5,2
1311,300300C,1,3,5,5,2,2
544,DurangoR/T,3,2,2,5,3,2
1370,Yukon,5,1,3,4,4,5
1765,VeranoSport,4,1,1,3,1,1
1005,LCLC,2,5,3,5,1,2
1444,500LPop,4,5,4,1,2,2
44,TaurusSEL,1,4,1,3,4,2
455,OptimaEX,4,5,5,1,1,3
611,EnclavePremium,5,5,3,2,5,2
915,SLSL,1,2,3,2,2,5
429,Hardtop,5,4,4,2,1,4
403,FlexSE,2,5,4,2,2,3
724,EdgeSE,2,3,4,4,4,3
345,MDXFWD,3,5,3,5,4,4
1142,EncorePreferred,1,4,3,5,3,1
692,X3xDrive35i,1,1,2,1,2,4
790,Soul#NAME?,3,5,3,1,3,5
859,FiestaS,3,2,1,1,5,5
241,SLSL,4,1,5,2,3,5
498,C-ClassAMG,3,2,1,4,3,4
687,PacificaTouring-L,1,1,2,3,4,4
1493,FlexLimited,4,3,4,4,4,3
1887,Soul,1,5,2,2,1,1
94,EscapeS,5,4,4,2,4,5
1635,EdgeTitanium,3,5,4,3,2,3
1101,SLSL,4,2,1,2,1,4
1169,ElantraSport,4,1,1,3,4,5
1787,Escape4WD,5,2,1,3,5,4
1758,CorvetteStingray,3,2,3,4,1,4
797,PacificaTouring,5,3,2,1,2,2
953,A63.0T,4,2,4,4,5,3
1821,Challenger392,1,5,2,5,2,1
1885,WRXPremium,1,1,5,1,3,4
1226,CTS,5,2,2,1,3,4
581,CompassSport,2,5,2,3,1,5
945,CorvetteGrand,3,4,1,4,2,2
884,A62.0T,4,1,1,3,4,2
1627,Civic,2,2,5,4,2,4
1459,FitEX,2,3,4,4,4,3
774,VoltLT,1,2,2,2,2,4
511,X3xDrive35i,4,1,3,2,5,1
478,FitLX,3,5,2,3,2,4
1846,ElantraLimited,5,1,3,1,2,3
153,CamaroCoupe,5,3,3,1,3,2
1877,CompassSport,4,5,5,1,3,5
1812,Explorer4WD,3,4,3,2,1,4
384,CamaroConvertible,1,2,3,3,4,2
170,Super,5,5,4,5,5,3
1452,CompassTrailhawk,3,2,4,1,3,5
1423,Rover,1,1,3,3,2,1
912,OdysseyLX,4,5,4,2,2,2
512,SportageLX,1,3,4,2,2,3
781,Malibu1LS,2,3,3,3,5,2
1717,F-150Raptor,1,1,3,5,2,5
866,Express,2,4,1,4,1,3
271,F-PACE25t,5,1,5,4,4,5
442,AcadiaFWD,2,2,2,4,4,3
1254,WRXLimited,3,5,2,4,5,3
1602,PacificaLX,5,2,3,3,5,3
1734,EdgeTitanium,5,1,3,1,2,2
1864,MustangGT,3,2,5,2,4,1
106,A6Premium,4,3,1,5,2,2
902,CorvetteCoupe,4,2,3,5,1,3
1821,CamaroCoupe,1,5,5,1,1,4
368,OdysseyEX-L,5,4,1,1,1,5
1500,ChargerR/T,3,1,4,4,1,2
361,ElantraSE,3,1,1,2,4,4
666,XT5Luxury,5,3,4,2,4,3
262,S3Premium,3,2,3,5,3,3
1427,XC90T5,1,2,3,1,3,1
496,EquinoxAWD,1,4,3,2,3,4
1523,Super,5,2,4,5,5,2
1981,XT5AWD,5,5,5,2,3,2
1098,FusionS,5,3,2,2,5,2
1891,FocusST,1,4,1,5,1,5
436,QX30Sport,4,1,1,3,2,5
333,XC90T5,4,1,1,4,3,3
175,SQ5Premium,4,1,3,1,3,5
1182,LCLC,4,1,1,3,5,5
46,FitSport,2,4,5,1,1,4
1564,Explorer4WD,1,3,3,3,1,1
1747,X3xDrive35i,3,2,2,3,4,1
393,GLEAMG,4,5,1,4,1,5
396,ExpeditionXLT,5,1,5,1,1,4
681,i394,1,3,3,2,3,3
1623,CTS,4,2,4,1,3,5
901,JourneySXT,1,1,5,5,2,3
1439,Escape4WD,1,2,3,4,4,3
1218,500XTrekking,1,2,2,4,3,2
1062,WRXManual,5,2,3,4,4,4
1127,EquinoxFWD,4,4,3,1,5,5
1623,Q52.0,3,3,3,4,4,5
77,488,1,4,4,3,2,2
1560,Q5Premium,3,5,2,5,5,1
1216,CanyonCrew,5,4,3,4,3,5
1595,Wrangler,3,5,1,4,5,5
316,ElantraValue,4,5,4,5,2,3
1292,HR-VEX,1,1,3,3,2,3
990,Suburban4WD,2,2,4,5,2,3
26,GLEAMG,5,4,1,2,3,4
1479,G903.3T,1,3,3,2,5,2
1330,Romeo,5,3,2,1,2,1
1278,Rover,1,1,5,2,3,2
102,MalibuLT,5,3,2,3,3,4
522,TraverseFWD,3,3,1,2,1,3
64,FusionSE,3,3,3,3,1,2
708,Transit,1,2,2,1,5,2
1658,TahoePremier,5,5,3,4,1,3
1758,SLSL,4,2,1,1,4,4
852,FocusST,4,5,1,1,5,5
158,FitLX,4,1,3,5,2,3
145,Transit,2,3,1,2,2,2
1580,500,2,2,3,2,1,1
366,TaurusLimited,5,4,2,3,3,3
177,500LPop,5,5,5,5,5,2
1788,X5xDrive35i,1,3,3,4,5,3
1369,PacificaTouring,4,1,5,1,5,4
70,HR-VLX,2,5,1,1,1,2
828,AvalonHybrid,3,4,5,4,2,3
787,Romeo,4,2,4,3,3,3
1772,Altima2.5,2,5,1,1,1,3
217,A63.0T,2,2,4,3,2,5
1900,CompassSport,3,5,4,2,5,5
1922,SorentoLX,2,2,2,4,4,1
1810,SonataSEL,2,5,2,2,1,5
1770,Savana,5,2,2,1,2,1
120,EscapeFWD,2,2,1,2,3,1
742,Q73.0T,3,4,2,4,5,1
63,ILXAutomatic,5,1,5,3,5,3
921,TerrainAWD,4,1,5,5,4,5
728,PacificaTouring-L,3,5,4,1,3,5
689,124,3,2,2,1,2,3
1984,EscapeS,3,2,4,1,5,1
1864,FlexLimited,5,5,3,4,3,2
1850,ChallengerR/T,3,4,1,5,1,2
763,C-ClassC,1,5,3,1,2,5
1582,MustangShelby,4,5,1,3,4,4
1080,EscapeFWD,4,1,2,2,2,2
1389,Acadia,1,1,4,3,5,5
1622,XT5Luxury,3,4,4,5,2,5
88,ATS,3,2,2,4,2,1
1380,CamrySE,2,2,5,3,1,5
1178,500LTrekking,5,2,4,3,5,2
1568,Silverado,3,2,5,2,4,2
1748,XT5Luxury,4,4,2,2,5,2
138,F-PACE35t,1,3,5,2,5,4
345,Malibu1LT,1,4,1,2,3,3
995,Soul,3,5,2,1,4,5
551,TaurusLimited,5,1,1,5,4,5
