user_id,car,comfort,performance,fuel_economy,interior_design,exterior_styling,reliability
1077,OdysseyTouring,5,4,5,2,4,1
1846,CorvetteGrand,1,1,3,2,2,2
1037,Q73.0T,1,5,4,2,5,1
123,A63.0T,5,1,4,2,2,4
157,C-ClassC,2,3,5,5,5,5
1251,FitEX-L,3,1,4,5,5,5
1275,CompassTrailhawk,4,4,2,2,3,5
429,Wrangler,3,1,2,4,2,5
257,ChallengerT/A,2,3,1,5,4,5
1621,Q73.0,3,2,1,2,1,2
554,Sierra,2,3,2,4,3,3
313,EdgeSEL,3,2,5,2,1,2
435,AcadiaAWD,5,4,5,1,1,4
1033,Malibu1LT,2,3,3,3,1,2
1698,ATS,5,2,3,5,3,1
1680,SorentoLX,3,2,2,3,1,2
428,Q73.0T,4,2,5,2,4,3
81,OdysseyElite,4,3,1,5,4,2
1138,Silverado,5,2,1,1,1,4
1021,FusionSport,2,2,3,2,4,2
1295,AMG,5,3,5,1,5,3
857,TLXFWD,5,2,3,1,1,1
1516,F-150XL,5,2,2,1,3,3
1054,FocusSE,2,3,4,2,4,4
443,S5,2,5,4,5,3,1
1057,ChallengerT/A,2,5,5,4,5,1
1985,FusionHybrid,3,2,5,3,4,5
330,TaurusSEL,4,3,3,5,5,4
1199,Yukon4WD,3,3,5,1,5,1
1546,3,5,4,1,3,4,3
773,SoulBase,3,2,3,3,4,3
1256,CamrySE,5,5,5,4,1,5
1209,F-150Limited,5,2,1,3,4,3
1015,Civic,3,1,3,5,4,4
1990,JourneyCrossroad,2,3,2,5,3,2
1033,Explorer4WD,2,2,4,3,3,1
459,OptimaEX,2,3,1,1,4,4
1654,ElantraSEL,5,2,2,4,4,3
1843,EnclaveLeather,4,4,4,4,5,4
442,TaurusSE,3,5,1,1,2,3
351,F-150Raptor,4,2,1,2,2,4
373,FusionSE,3,5,2,5,3,5
457,FitLX,5,1,5,4,1,4
1584,AcadiaAWD,5,5,1,3,4,2
20,ILXAutomatic,5,5,1,4,1,4
446,F-150Lariat,1,2,4,2,1,5
255,ExpeditionKing,4,3,4,1,1,2
447,i394,4,3,1,4,2,1
1478,FocusTitanium,3,2,3,1,3,3
819,TaurusSHO,3,5,4,3,1,1
919,FocusSE,1,3,3,1,2,2
425,F-150Raptor,5,2,3,5,1,5
726,TaurusLimited,5,5,5,3,5,4
257,CanyonCrew,5,2,1,4,2,4
1451,HR-VEX-L,4,5,3,5,3,5
1968,EdgeSport,1,3,5,1,1,1
1030,Santa,2,3,5,5,3,4
517,Forester2.5i,2,3,3,2,5,3
958,GLCGLC,1,4,1,3,5,4
1130,TLXFWD,2,5,4,1,1,5
1244,F-150Raptor,3,1,5,4,3,4
132,Q3Premium,4,5,2,4,2,4
1713,Elantra,5,2,2,1,5,5
1533,TaurusSEL,3,4,2,2,5,3
1947,PacificaLX,2,3,3,3,2,3
122,Forester2.5i,5,4,3,5,3,1
1756,500XTrekking,2,2,1,2,4,5
1494,Q5Premium,5,3,4,4,5,1
798,ImpalaLS,3,3,1,5,1,4
1492,A6Premium,4,4,5,4,2,2
1770,EnvisionFWD,2,2,5,4,1,1
1181,300300S,2,1,4,1,1,1
1388,FitEX-L,4,5,1,1,1,3
572,XE25t,1,1,3,4,1,3
1620,FiestaSE,1,4,5,5,5,1
509,CherokeeLatitude,4,3,4,1,1,1
87,Legacy2.5i,4,3,3,2,4,2
27,TaurusLimited,3,4,1,1,5,4
1487,Challenger392,1,5,1,2,5,5
1079,JourneySE,3,1,1,2,1,2
185,Atlas3.6L,3,5,4,4,3,4
887,TaurusSEL,3,1,5,3,3,1
1495,Q50Red,3,1,3,1,4,1
181,S60T5,1,4,4,2,4,3
1667,Q50Red,5,3,4,2,5,2
1175,GLEAMG,5,4,5,5,4,3
1131,500LPop,2,5,1,1,5,3
1152,ExpeditionLimited,5,1,2,1,1,3
506,GLAGLA,1,3,4,1,1,4
26,Legacy2.5i,4,3,5,3,5,4
929,EdgeSE,5,4,3,2,5,1
984,200Limited,2,5,5,1,4,1
688,EscapeSE,1,2,3,1,1,4
1238,FiestaS,3,1,1,1,4,2
379,F-150Lariat,1,5,4,5,1,3
833,A4Season,5,4,1,5,4,2
1699,Explorer4WD,3,4,2,1,2,3
1689,QX30Sport,3,4,1,3,2,2
1080,Challenger392,1,3,2,5,3,5
1049,ElantraLimited,1,4,3,1,1,2
910,Q50Red,4,5,2,5,3,4
404,F-150King,4,5,1,2,2,5
1590,VeranoSport,4,4,1,2,3,1
550,PacificaLX,5,5,5,3,4,3
1162,ExpeditionKing,5,5,4,1,5,4
6,FocusRS,3,1,5,3,2,2
1583,CorvetteStingray,3,3,2,3,5,3
1786,SportageEX,5,4,4,2,2,1
1044,Accord,3,5,3,1,2,2
1049,CorvetteStingray,2,5,5,4,3,4
1448,500LTrekking,3,1,4,4,2,1
1344,FusionS,1,1,4,1,5,1
1113,A62.0T,2,4,5,3,1,5
379,GLAGLA,3,5,5,2,5,2
1712,CamryXLE,2,2,1,2,1,1
1491,ExpeditionKing,4,3,4,3,1,1
1652,Grand,4,2,4,4,2,5
1063,HR-VEX-L,1,4,4,2,2,4
572,HR-VLX,3,4,5,3,5,3
103,CanyonCrew,4,4,3,4,1,2
290,4,5,3,3,5,2,3
1500,JourneyCrossroad,1,2,3,1,2,4
396,G803.3T,2,4,5,3,5,5
1041,F-150Lariat,2,3,5,2,4,4
1004,JourneyCrossroad,1,5,5,4,4,5
1950,ExpeditionXLT,1,3,2,1,4,5
371,OdysseyEX-L,3,2,4,2,1,2
324,AcadiaAWD,4,2,2,2,5,4
127,JourneyGT,3,1,1,4,1,2
1374,F-150XLT,5,4,4,1,1,4
251,DurangoR/T,1,4,1,4,2,3
1292,CLACLA,4,5,1,1,3,1
467,200Limited,4,5,4,4,3,4
1434,SQ5Premium,3,2,4,4,5,4
1300,CTS,1,3,3,3,1,4
1395,EscapeSE,5,3,2,2,3,5
30,SoulBase,1,3,2,2,2,5
1879,Soul,2,1,2,1,4,5
505,GLSGLS,4,2,4,1,3,2
1321,MalibuPremier,4,1,4,4,1,3
977,EdgeSEL,2,1,3,2,5,4
1261,ChallengerGT,1,2,4,5,4,5
968,EscapeFWD,4,3,1,5,5,5
1813,500LTrekking,4,1,5,2,1,2
1308,GLCGLC,1,1,3,2,3,2
185,FiestaS,2,3,5,4,3,2
400,XT5AWD,1,1,3,1,1,4
197,FusionSE,1,3,4,1,3,1
777,G803.8L,4,1,2,2,4,3
448,EncorePreferred,3,4,3,5,5,1
1400,FocusRS,1,1,3,3,1,1
1997,5,5,3,5,1,4,2
793,CT6,5,5,5,5,2,5
1190,SLSL,5,5,1,5,3,5
1020,Mazda3,5,4,3,4,5,5
127,SportageLX,4,3,1,1,5,5
1815,ChargerSXT,3,2,4,5,1,4
294,OdysseyElite,4,5,4,5,4,4
1694,CTS-V,1,5,5,1,2,2
207,TraverseAWD,3,1,3,1,2,4
327,Q50Red,1,5,5,3,3,3
177,Forester2.5i,3,2,4,3,2,4
1245,F-PACE25t,1,1,4,3,4,3
426,XT5AWD,1,4,3,4,4,3
59,A4Premium,1,5,1,2,2,5
1907,CTS-V,1,4,4,4,4,1
1760,F-150King,3,2,3,4,3,5
1505,Mazda3,4,2,2,2,2,1
474,Accord,3,4,3,3,3,4
1594,LCLC,5,5,3,3,2,3
1149,Q73.0T,2,1,3,2,4,4
1212,CX-3Touring,2,1,1,3,2,5
651,FusionSE,1,4,3,5,3,1
1690,TiguanS,1,3,1,1,1,3
1153,A63.0T,2,3,1,5,2,4
1827,CT6,4,1,3,5,2,2
1384,ChallengerGT,4,4,5,4,2,3
1462,EdgeTitanium,1,3,5,3,4,3
128,OdysseyEX-L,3,3,2,1,1,2
449,Explorer4WD,4,4,2,1,2,5
1686,CompassSport,1,2,3,3,5,3
46,MalibuPremier,4,3,4,3,4,1
474,Forester2.0XT,2,1,3,4,4,1
887,Express,4,1,2,3,3,1
1867,TraverseFWD,5,5,4,4,5,4
1760,RidgelineRTL-E,2,5,5,4,4,5
860,VeranoSport,5,3,2,4,4,5
1175,FocusTitanium,1,4,3,5,1,3
1535,HR-VEX-L,5,1,5,4,1,5
1237,500,3,4,2,4,4,4
619,ImpalaLT,4,4,1,3,1,4
168,SLSL,3,3,5,2,2,3
901,CorvetteGrand,4,3,2,4,1,1
839,MalibuPremier,2,3,1,2,5,2
911,CountrymanCooper,4,5,3,5,1,5
1095,Accord,3,4,5,2,2,3
1243,Transit,2,5,1,1,1,1
1807,C-Max,1,3,2,4,1,2
1129,500Pop,2,2,4,4,3,1
1549,MustangGT,4,2,2,4,4,2
432,EnvisionFWD,2,4,2,2,3,1
1096,OdysseyLX,4,5,2,3,3,2
1464,300300S,5,4,4,3,5,5
1979,FitEX,5,4,3,2,2,2
732,SQ5Premium,4,4,2,2,3,4
810,500Pop,2,2,1,4,1,4
1471,X1xDrive28i,5,5,1,3,4,2
1557,F-150Limited,3,2,4,3,2,3
376,WRXPremium,4,5,3,4,2,4
84,ExpeditionPlatinum,1,4,2,4,3,2
301,Super,2,1,4,1,2,5
331,FitLX,5,4,3,2,3,5
1164,CamaroCoupe,1,5,3,4,5,2
930,FocusS,1,4,2,3,3,5
1996,SoulBase,3,2,1,2,3,4
478,G803.3T,3,5,5,4,5,2
867,Outback2.5i,3,4,3,2,2,5
1551,SorentoSX,5,1,1,1,2,5
493,A5,1,3,5,4,3,5
802,SportageLX,1,3,1,1,5,3
591,MalibuPremier,4,1,2,2,3,4
1556,500,5,1,3,1,3,4
445,i394,5,4,5,3,3,5
1688,CX-3Touring,2,1,1,4,2,2
420,CamryXLE,3,1,5,5,2,3
71,Yukon2WD,3,3,5,2,3,2
283,WRXManual,3,4,4,2,1,3
914,SLSL,2,2,5,4,1,5
1629,JourneyCrossroad,4,4,5,3,3,4
1940,Accord,4,5,1,3,5,5
1084,C-Max,1,3,3,3,1,2
471,RDXAWD,4,1,2,3,1,5
1553,X1xDrive28i,4,2,5,1,4,3
1058,PacificaLX,3,2,1,3,4,1
206,4,5,2,1,2,5,2
1336,200Limited,1,4,3,3,4,4
159,CruzeSedan,3,5,4,2,2,4
1475,X1xDrive28i,2,2,1,2,1,5
1510,300Limited,4,2,1,2,4,1
1338,CX-9Grand,5,1,1,5,5,5
497,FiestaTitanium,3,4,3,2,4,2
580,GLSGLS,4,1,4,2,4,5
983,TaurusSE,2,2,2,4,2,5
904,OdysseyElite,1,4,2,1,1,5
762,300Limited,1,1,4,1,1,2
1273,Savana,2,1,3,2,5,2
1896,Yukon,1,1,4,4,1,1
1056,TahoeLT,5,4,3,4,5,2
284,EdgeSport,5,4,1,1,5,3
418,Malibu1LT,1,3,2,2,2,4
1638,Super,1,1,1,1,2,2
777,Malibu1LS,2,5,3,2,4,5
1790,Q52.0,5,5,3,4,5,4
593,CompassSport,3,3,3,4,2,5
40,SportageSX,4,2,4,1,2,2
1057,F-150Raptor,4,3,3,1,3,3
1401,PacificaTouring-L,2,2,2,2,2,1
790,CamryXLE,1,3,3,4,3,3
1251,SportageLX,5,3,1,5,4,5
1158,A5,2,3,5,2,3,1
463,Q73.0,3,4,1,4,5,1
1361,A4Premium,3,2,1,1,5,4
1525,EnvisionFWD,4,2,5,1,5,1
404,ElantraValue,1,4,2,2,3,5
1113,Silverado,1,1,5,4,1,2
1026,WRXManual,2,2,2,4,5,3
918,ElantraValue,2,3,4,3,3,4
845,Forester2.5i,3,4,4,2,1,1
336,EscapeFWD,1,2,2,4,3,2
18,CamaroCoupe,3,5,2,5,1,4
1533,OdysseyEX-L,5,3,1,3,1,5
471,Versa,4,2,1,5,4,2
269,Q52.0,3,1,2,2,1,5
1869,SorentoEX,5,2,4,2,3,1
1219,TahoePremier,2,3,2,5,5,4
1112,DurangoSXT,2,2,5,4,1,1
1417,300Limited,4,4,1,3,2,5
1373,ElantraSEL,1,5,3,5,2,3
879,Elantra,5,1,4,5,2,5
1363,MustangShelby,4,2,1,5,3,3
775,MDXFWD,5,4,2,5,1,4
1418,SSSedan,4,1,1,4,3,1
826,XTSFWD,4,4,4,2,2,3
939,Acadia,4,3,1,2,1,4
1027,TaurusSHO,1,2,1,3,5,5
1040,SorentoEX,2,3,5,5,1,2
1791,CountrymanCooper,2,2,4,4,5,4
646,Soul#NAME?,5,4,3,2,3,1
1597,Challenger392,1,1,2,5,4,5
53,A5,4,1,2,4,3,2
544,E-Series,3,2,1,5,1,1
1564,Malibu1LT,3,5,2,1,4,1
404,Santa,3,2,5,2,4,1
1657,GLAGLA,3,3,1,1,2,2
1963,RDXAWD,4,3,3,4,3,4
1321,ChallengerGT,4,4,1,3,2,2
560,QX30Premium,2,3,5,1,5,1
309,ChallengerSXT,5,4,4,2,5,1
1674,SoulBase,3,4,4,1,3,5
1630,PacificaLX,2,2,1,5,1,2
1860,CTS-V,2,2,3,1,2,3
1044,ElantraSE,1,3,5,4,1,5
1815,ChargerDaytona,4,3,2,3,3,5
581,FusionSE,5,3,4,3,1,1
148,TahoePremier,5,1,5,1,4,2
1554,XE25t,5,4,1,1,2,2
1286,TerrainAWD,2,2,3,1,2,4
584,OptimaEX,3,3,3,3,3,2
6,4,2,2,2,4,2,2
596,500cPop,2,5,1,5,2,5
754,E-ClassE,2,5,3,2,5,2
1907,ExpeditionXLT,5,5,3,1,3,4
576,XTSFWD,3,3,4,1,3,3
289,Express,2,3,5,1,4,5
1382,500LPop,1,1,1,5,2,2
131,CorvetteConvertible,1,2,1,4,5,1
764,S4Prestige,1,2,4,3,3,1
148,ElantraValue,4,1,5,1,2,1
473,DurangoSXT,2,2,2,1,4,3
230,Fusion,5,3,2,3,2,3
1730,RDXFWD,4,2,4,3,1,4
1811,TaurusLimited,3,3,5,3,5,1
966,EncoreFWD,4,3,4,5,4,4
1682,F-150XL,1,4,3,3,2,1
1447,TaurusSE,4,2,5,2,2,4
190,TaurusSEL,5,5,4,3,2,1
285,CanyonCrew,3,2,4,3,2,3
1536,Soul#NAME?,3,1,5,1,3,3
261,Soul!,4,5,2,5,5,1
1366,500LPop,4,2,3,2,5,5
91,FusionPlatinum,3,3,2,5,3,5
1043,Accord,5,1,2,2,2,4
120,EdgeSE,5,4,2,2,4,2
1063,ElantraValue,3,2,5,1,1,5
59,FlexLimited,4,1,1,3,1,5
472,500cPop,1,2,2,5,2,1
1145,EnvisionFWD,4,3,5,3,1,4
1322,A4Season,3,5,4,2,1,1
1475,i394,4,1,1,4,1,5
350,ExpeditionLimited,3,1,4,1,5,3
1118,ChallengerR/T,2,4,1,1,4,5
137,A3,3,2,3,4,1,1
145,ChargerDaytona,5,2,3,4,4,2
1285,ColoradoCrew,3,3,1,4,5,1
1643,TahoeLS,1,1,1,5,3,1
1511,FitSport,1,2,4,5,4,4
107,Escape4WD,2,4,1,4,4,5
1280,CTS-V,2,5,2,3,1,3
1407,G905.0L,2,5,1,3,3,1
1275,ATS,3,4,2,2,4,5
1406,GLSGLS,3,2,2,3,1,4
734,ChargerSRT,4,1,2,4,3,5
715,A63.0T,1,3,1,1,3,2
45,F-150Platinum,1,4,1,2,3,3
1271,FitLX,1,4,5,5,4,3
542,X1xDrive28i,3,1,5,5,4,2
442,488,4,2,2,3,4,1
205,CLAAMG,4,3,5,2,2,4
976,OdysseyElite,2,4,5,4,2,3
1127,Fusion,1,3,2,3,5,4
1014,S4Prestige,3,4,1,3,4,3
1083,X5xDrive35i,3,4,2,4,5,5
452,CTS,2,2,5,3,4,3
1587,FocusSEL,1,4,2,4,3,5
972,500Pop,1,1,3,4,3,2
1078,OdysseyLX,5,1,4,1,3,4
191,G803.8L,4,1,4,3,1,4
1337,Forester2.0XT,5,3,4,5,1,3
535,CT6,2,2,5,3,1,3
1322,MustangEcoBoost,1,3,2,3,3,1
1800,E-Series,3,3,4,5,2,5
887,FlexLimited,3,5,5,4,4,2
575,Versa,5,3,2,4,3,4
799,FitLX,3,3,3,2,5,3
1196,JourneyGT,3,3,4,3,3,3
313,Silverado,3,2,4,4,2,3
1074,500LLounge,3,3,3,3,4,5
725,Q73.0,2,1,5,2,1,2
69,TahoeLS,1,2,4,3,5,1
1865,SportageLX,2,2,4,3,4,1
1580,PacificaTouring-L,1,3,4,5,3,1
716,CLAAMG,2,1,5,2,1,4
1016,JourneyGT,4,4,2,1,1,1
461,FocusRS,3,1,2,3,4,3
1015,SorentoSX,3,4,4,2,5,3
834,F-150Raptor,4,1,2,5,1,4
281,QX30Premium,4,4,2,3,4,5
933,500XTrekking,1,1,4,2,5,1
1291,300Limited,1,2,1,2,3,3
791,FitEX-L,1,5,5,2,1,1
